song_id,artist,title,lyrics,emotion
773,Post Malone,I Like You (A Happier Song),"
Oh, girl, I know you only like it fancy (Fancy)

So, I pull up in that Maybach Candy

Yeah, your boyfriend'll never understand me (Understand)

'Cause I'm 'bout to pull his girl like a hammy, hammy (Wow)

Let's take a lil' dip, lil' lady

Hit PCH, 180

Hey, I've been thinkin' lately

That I need someone to save me

Now that I'm famous, I got hoes all around me

But I need a good girl, I need someone to ground me

So, please be true, don't fuck around with me

I need someone to share this heart with me

Fill you up, then run it back again (Run it back again)


Ooh, girl, I like you, I do (I do)

I wanna be your friend, go shoppin' in the Benz

I like you, I do (I do)

I'll hit you when I land, can you fit me in your plans?

I like you, I do (I do)

We went to bed in France, then we woke up in Japan

I like you, I do, mmm, I do (Ooh, ooh, ooh)",
783,Parker McCollum,Handle on You,"
I tell myself that I should quit but I don't listen to drunks

I keep on sippin' till, ""I miss you"" don't roll off my tongue

Since you poured our love down the sink

I think I'll just stay here and drink

I tell myself that I should quit but I don't listen to drunks


Tennessee and Kentucky 'cause you ain't here to love me

I drink now that there's nothing to lose

I've been fightin' with your memory, I hate the way it hits me

I wake up every day, black and blue

After all this back and forth, a fifth won't do

Well, I finally got a handle on you",
467,Sam Hunt,Hard to Forget,"
I saw your sister at work

I saw your mama at church

I'm pretty sure I saw your car at the mall

I see your face in the clouds

I smell your perfume in crowds

I swear your number's all my phone wants to call


It's kinda funny how I can't seem

To get away from you

It's almost like you don't want me to",
635,OneRepublic,I Ain't Worried,"
I ain't worried 'bout it

I ain't worried 'bout it (Hey)


I don't know what you've been told

But time is running out so spend it like it's gold

I'm living like I'm nine-zeros

Got no regrets even when I am broke (Yeah)

I'm at my best when I got something I'm wanting to steal

Way too busy for them problems and problems to feel (Yeah, yeah)

No stressing, just obsessing with sealing the deal

I'll take it in and let it go",
649,Dove Cameron,Boyfriend,"
I could be a better boyfriend than him

I could do the shit that he never did

Up on that, I won't quit

Thinking about how you could stay away from him

I could be such a gentleman

Plus all my clothes would fit


Oh, oh, oh, oh, oh, oh

Oh, oh, oh, oh, oh, oh

I could be a better boyfriend",
868,Nicki Minaj,Everybody,"
We gon' spin and kill (Everybody)

These bitches fuck (Everybody)

A nigga tellin' on (Everybody)

Oh (Move your feet and feel u-)

We gon' spin and kill (Everybody)

These bitches fuck (Everybody)

A nigga tellin' on (Everybody)

Oh (Ayo, move your feet and feel u-)


All these bitches on my (Body)

Spent another bag on my (Body)

Nah, nigga, you ain't fucked a new (Body)

Every whip, Heavy On It, new (Body)

Shorty mad 'cause she ain't no (Body)

Pretty face with a Barbie doll (Body)

'Nother year, 'nother Vince Lom' (Body)

Oh (Move your feet and feel u-)",
758,Brenda Lee,Rockin' Around the Christmas Tree,"
Rockin' around the Christmas tree, have a happy holiday

Everyone dancing merrily in the new, old-fashioned way


You will get a sentimental feelin' when you hear

Voices singin' let's be jolly

Deck the halls with boughs of holly",
781,Future,Wait for U,"
You pray for my demons, girl, I got you

Every time I sip on codeine, I get vulnerable

I'm knowin' the sounds of the storm when it come

She understand I can't take her everywhere a nigga going

I been in the field like the childrеn of the corn


I can hear your tears whеn they drop over the phone

Get mad at yourself 'cause you can't leave me alone

Gossip, bein' messy, that ain't what we doing (Worried 'bout a Xanny)

Travel around the world (Would you brag, or would you try to get me?)

Over the phone, dropping tears (Tell me now, I know that you be braggin')

I get more vulnerable when I do pills (Tell me now, I need you so bad, yeah)

When you drunk, you tell me exactly how you feel (I will wait for you, for you)

When I'm loaded, I keep it real (I will wait for you, I will wait for you)

Please tell a real one exactly what it is (I will wait, will wait, for you, for you)

Don't say it 'cause you know that's what I wanna hear (I will wait for you, I will wait for you)",
82,Daya,Hide Away,"
Where do the good boys go to hide away, hide away?

I'm a good good girl who needs a little company

Looking high and low, someone let me know

Where do the good boys go to hide away, hide away?


Boys seem to like the girls who like to kiss and tell

Talking them up about the things they do so well

But I'd rather find a boy who is down for the chase

Putting in the time that it takes",
867,Luke Combs,Where the Wild Things Are,"
He'd call me up every couple of weeks

From South California

Talk about the desert and the Joshua Tree

And his pretty girl stories

How he bought an Airstream trailer and a J-45 guitar

Said, ""Little brother, you'd love it out here

Out where the wild things are""


Oh, it's hearts on fire and crazy dreams

Oh, the nights ignite like gasoline

And light up those streets that never sleep when the sky goes dark

Out where the wild things are",
586,Parmalee,Just the Way,"
I love you just the way God made you

Girl, he don't make mistakes

What you call your imperfections

I call beautiful, babe

So let my eyes be your mirror

And you're bound to see it too

'Cause I was made for loving

Just the way God made you


(God made you)

Just the way, just the way

Just the way, just the way

God made you

(God made you)

Just the way, just the way

Just the way, just the way

God made you, yeah",
202,Camila Cabello,Havana,"
He didn't walk up with that ""how you doin'?""

(When he came in the room)

He said there's a lot of girls I can do with

(But I can't without you)

I'm doin' forever in a minute

(That summer night in June)

And papa says he got malo in him

He got me feelin' like


Oooh-oooh-ooh, I knew it when I met him

I loved him when I left him

Got me feelin' like

Oooh-oooh-ooh, and then I had to tell him

I had to go, oh na-na-na-na-na",
543,Drake,Laugh Now Cry Later,"
Tired of beefin' you bums, you can't even pay me enough to react

Been wakin' up in the crib and sometimes I don't even know where I'm at

Please don't play that nigga songs in this party, I can't even listen to that

Anytime that I ran into somebody, it must be a victory lap, ayy

Shawty come sit on my lap, ayy, they sayin' Drizzy just snapped

Distance between us is not like a store, this isn't a closeable gap, ayy

I seen some niggas attack and don't end up makin' it back


I know that they at the crib goin' crazy, down bad

What they had didn't last, damn, baby",
640,Dua Lipa,Levitating,"
You want me, I want you, baby

My sugarboo, I'm levitating

The milky way, we're renegading

(Yeah, yeah, yeah, yeah, yeah)


I got you, moonlight, you're my starlight

I need you, all night

Come on, dance with me

(I'm levitating)

You, moonlight, you're my starlight

I need you, all night

Come on, dance with me

(I'm levitating)",
196,Blackbear,Do Re Mi,"
And you got me thinking lately

Bitch, you crazy

And nothing's ever good enough

I wrote a little song for ya

It go like


Do, re, mi, fa, so fuckin' done with you, girl

So fuckin' done with all the games you play

I ain't no Tic-tac-toe

Send the X and O's on another note

I'm do, re, mi, fa, so fuckin' done with you, girl

So send the X and O's on another note, I'm ghost

(Yeah, yeah, oh)",
764,Jason Aldean,Try That in a Small Town,"
Well, try that in a small town

See how far ya make it down the road

'Round here we take care of our own

You cross that line, it won't take long

For you to find out, I recommend you don't

Try that in a small town


Got a gun that my granddad gave me

They say one day they're gonna round up

Well, that shit might fly in the city, good luck",
186,Adele,Water Under the Bridge,"
It's so cold out here in your wilderness

I want you to be my keeper

But not if you are so reckless


If you're gonna let me down, let me down gently

Don't pretend that you don't want me

Our love ain't water under the bridge

If you're gonna let me down, let me down gently

Don't pretend that you don't want me

Our love ain't water under the bridge

Woaah, woaaah

Say that our love ain't water under the bridge",
641,Lil Baby,In a Minute,"
I'm just tryna ball and live, hundred mill', I'm calling dibs

I'm the boss, pay all the bills, I'm the golden child for real

Go off in this bitch, I will, I been on my grind for years

And I'm out here grinding still, I need equity to sign the deal

I'm just tryna ball and live, hundred mill', I'm calling dibs

I'm the boss, pay all the bills, I'm the golden child for real

Go off in this bitch, I will, I been on my grind for years

And I'm out here grinding still, I need equity to sign the deal


Overbuying cars, I snatch the Brabus just for motivation

Shootout at the spot today, tomorrow, we in a new location

Free all of the guys, I hope y'all beat the case or get probation

Stash it at my mama house, four hundred bands in the ventilation

Now look how I'm living, I bought a house for the money to stay at

Right when niggas think that I got soft, I'ma pull up and spray at

Living like a don, might smoke a blunt in the back of the Maybach

Pull up like your mama with the switch, ""Why the fuck would you say that?”

You can do it first, I'ma do it worst, gotta double the pay back Never take it personal, show no mercy, bruh taught me that way back

Condo to get off, I was always taught, ""Don't tell hoes where you stay at""

Keep a stash house, you can't take nothing to the spot where you lay at

Never be a bother, if you off me, no problem, just say that

Never runnin' off, so if I owe you, I got you, I'll pay that

Give this shit my all, so when I'm old, I can chill and just lay back

Really from the bottom so the trenches is where I feel safe at",
658,Drake,Knife Talk,"
I'm mister body catcher, Slaughter Gang soul snatcher

Ain't no regular F-150, this a fuckin' Raptor

No capper, street nigga, not a rapper

Chopper hit him and he turned into a booty clapper

Smith & Wesson, I'm 4L Gang reppin'

We done baptized morе niggas than the damn reverеnd (Yeah)

Kappa Alpha, me and my gang, we do all the steppin'

Who you checkin'? This FN shoot East to West End (Gang)


Yeah

I heard Papi outside

And he got the double-R droppy outside

Checked the weather and it's gettin' real oppy outside

I'ma drop this shit and have these pussies droppin' like some motherfuckin'—

Type of nigga that can't look me in the eyes

I despise

When I see you, better put that fuckin' pride to the side

Many times, plenty times, I survived

Beef is live, spoiler alert, this nigga dies",
700,Miley Cyrus,Flowers,"
I can buy myself flowers

Write my name in the sand

Talk to myself for hours

Say things you don't understand

I can take myself dancing

And I can hold my own hand

Yeah, I can love me better than you can


Can love me better, I can love me better, baby

Can love me better, I can love me better, baby",
137,Taylor Swift,Look What You Made Me Do,"
But I got smarter, I got harder in the nick of time

Honey, I rose up from the dead, I do it all the time

I've got a list of names and yours is in red, underlined

I check it once, then I check it twice, oh!


Ooh, look what you made me do

Look what you made me do

Look what you just made me do

Look what you just made me, ooh

Look what you made me do

Look what you made me do

Look what you just made me do

Look what you just made me do",
273,Miguel,Sky Walker,"
I'm outstandin' so I stand out (stand out)

I'm more bathed than a bathhouse

Top Gun, on my Tom Cruise

I play for keeps and I don't lose

You're gonna love it 'cause you're cool as a breeze (cool as a breeze)

So pick a poison, yeah I got what you need (got what you need)

Nonchalant, got the green on rotation

All night, we gon' keep it psychedelic like a...


Captain is still, catch a wave, roll us (splish)

Take a shot, make a friend, just enjoy the moment

I'm Luke Skywalkin' on these haters (splish)

Celebrate every day like a birthday

Good things come to those that wait up (splish)

But don't wait to jump in too long

Don't sleep, you gotta stay up (splish)

Don't, don't sleep, you gotta stay up

Yeah, yeah, yeah",
648,SZA,I Hate U,"
I've been up, baby

Heavy reminiscin'

Heavy on the missin' you

Wish shit was different than what it was

I've been up, baby

Lost in the lie of us

Lost, ain't no findin' us

I've been up, baby


And if you wondered if I hate you (I do)

Shitty of you to make me feel just like this

What I would do to make you feel just like this

And if you wondered if I hate you (Fuck you)

Shitty of you to make mе feel just like this

What I would do to make you feel just like this",
127,Julia Michaels,Issues,"
But you don't judge me

'Cause if you did, baby, I would judge you too

No, you don't judge me

'Cause if you did, baby, I would judge you too


'Cause I got issues

But you got 'em too

So give 'em all to me

And I'll give mine to you

Bask in the glory

Of all our problems

'Cause we got the kind of love

It takes to solve 'em",
517,Chris Brown,Go Crazy,"
Trips to your crib in the middle of the night

I know that you miss me as I put it down right

Damn, babe, I can put you on a flight

You know that a nigga like me can change your life


Oh, baby, everything you do is amazing

Ain't nobody watchin', go crazy

I got what you need

Everybody think you shy but I know you a freak

Lil' baby (Oh), everything you do is amazing (Yeah)

Ain't nobody watchin', go crazy (Yeah)

I got what you need (Yeah)

Everybody think you shy but I know you a freak

Lil' baby (Yeah)",
515,The Kid Laroi,Without You,"
So there you go, oh

Can't make a wife out of a ho, oh

I'll never find the words to say I'm sorry

But I'm scared to be alone


You cut out a piece of me, and now I bleed internally

Left here without you (No, no, no), without you (Ooh, ooh)

And it hurts for me to think about what life could possibly be like

Without you (No, no, no), without you (No, no)",
147,Justin Timberlake,Can't Stop the Feeling!,"
Under the lights when everything goes

Nowhere to hide when I'm getting you close

When we move, well, you already know

So just imagine, just imagine, just imagine

Nothing I can see but you when you dance, dance, dance

A feeling good, good, creeping up on you

So just dance, dance, dance, come on

All those things I should do to you

But you dance, dance, dance

And ain't nobody leaving soon, so keep dancing


I can't stop the feeling

So just dance, dance, dance

I can't stop the feeling

So just dance, dance, dance, come on",
65,X Ambassadors,Unsteady,"
Mama, come here

Approach, appear

Daddy, I'm alone

'Cause this house don't feel like home


If you love me, don't let go

If you love me, don't let go",
185,Harry Styles,Sign of the Times,"
We never learn, we've been here before

Why are we always stuck and running from

The bullets?

The bullets

We never learn, we've been here before

Why are we always stuck and running from

The bullets?

The bullets


Just stop your crying

It's a sign of the times

We gotta get away from here

We gotta get away from here

Just stop your crying

It will be alright

They told me that the end is near

We gotta get away from here",
493,Surf Mesa,ILY (I Love You Baby),"I love you, baby, and if it's quite all right
I need you, baby, to warm these lonely nights
I love you baby
Trust in me when I say
I love you, baby, and if it's quite all right
I need you, baby, to warm these lonely nights

I love you baby

Trust in me when I say

I love you, baby

I love you, baby

I love you, baby, and if it's quite all right

I need you, baby, to warm these lonely nights

I love you baby

Trust in me when I say

I love you, baby, and if it's quite all right

I need you, baby, to warm these lonely night

I love you baby

Trust in me when I say

I love you baby

I love you baby, and if it's quite all right

I need you, baby, to warm these lonely nights

I love you baby

Trust in me when I say

I love you baby

I love you, baby, and if it's quite all right

I need you, baby, to warm these lonely nights

I love you baby

Trust in me when I say

I love you, baby, and if it's quite all right

I need you, baby, to warm these lonely nights

I love you baby

Trust in me when I say",
849,FloyyMenor,Gata Only,"
Ba-Ba-Baby, dale, ponte pa' mí, follow me

Tú ere', like, for me y yo 'toy pa' ti

Gata, tú está' only, mándame tu ubi

Mueve los cachete' al ritmo del TikTok

Conmigo esa gata se еscapó (Oh-oh)

Y en su casa nadie lo notó

Que conmigo la baby еsta noche la pasó cabrón

Ga-Ga-Gata, pon el celu en modo avión

Tú mi loca y yo tu locotrón

Tú te pone' pa' mí y yo por ti me tiro to'a la misión


Mami, te siento lejo', dime dónde estás (Ah-ah)

Te quiero chingar, te voy a raptar (Ah-ah)

Déjate llevar y apaga el celular

Que si estás conmigo no te va a pasar na'

Solo déjate llevar

'Tate atenta a la fuga

Si yo quiero contigo y tú quiere' conmigo (Oh)

Dime si se da",
251,Kane Brown,Heaven,"
Everybody's talking about heaven like they just can't wait to go

Saying how it's gonna be so good, so beautiful

Lying next to you, in this bed with you, I ain't convinced

Cause, I don't know how, I don't know how heaven, heaven

Could be better than this


I swear you're an angel

Sent to this world

What did I do right to deserve you, girl?

I could stay here forever

I'd be fine if we never had to even leave this room",
765,Megan Moroney,Tennessee Orange,"Mama, I'm callin', I've got some news
Don't you tell daddy, he'll blow a fuse
Don't worry, I'm doin' okay
I know you raised me to know right from wrong
It ain't what you think and I'm still writin' songs
Just never thought I'd see the day

I've never felt this way

I met somebody and he's got blue eyes

He opens the door and he don't make me cry

He ain't from where we're from, but he feels like home, yeah

He's got me doin' things I've never done

In Georgia, they call it a sin

I'm wearin' Tennessee orange for him

Took me to Knoxville last Saturday

And I wore the hat on his dash to the game

Sure wasn't Athens but I

Fell for him under those Neyland lights

I met somebody and he's got blue eyes

He opens the door and he don't make me cry

He ain't from where we're from, but he feels like home, yeah

He's got me doin' things I've never done

In Georgia, they call it a sin

I'm wearin' Tennessee orange for him

Mama, forgive me, I like him a lot

Hell, I'm learnin' the words to old Rocky Top

And he's got a smile that makes me forget

I've always looked better in red

But I met somebody and he's got blue eyes

He opens the door and he don't make me cry

He ain't from where we're from, but he feels like home, yeah

He's got me doin' things I've never done

I met somebody and he's got blue eyes

He opens the door and he don't make me cry

He ain't from where we're from, but he feels like home, yeah

He's got me doin' things I've never done

In Georgia they call it a sin

And I'll steal all the dogs to him

But I'm wearin' Tennessee orange for him

I'm wearin' Tennessee orange for him",
708,David Guetta,I'm Good (Blue),"
Don't you know I'm good, yeah, I'm feelin' alright


You know I'm down for whatever tonight

I don't need the finer things in life

No matter where I go, it's a good time, yeah

And I, I don't need to sit in VIP

Middle of the floor, that's where I'll be

Ain't gotta love but that's enough for me, yeah",
9,The Chainsmokers,Closer,"
So baby pull me closer in the backseat of your Rover

That I know you can't afford

Bite that tattoo on your shoulder

Pull the sheets right off the corner

Of the mattress that you stole

From your roommate back in Boulder

We ain't ever getting older


We ain't ever getting older

We ain't ever getting older",
739,Jvke,Golden Hour,"
With the love of my life

She's got glitter for skin

My radiant beam in the night

I don't need no light to see you


Shine

It's your golden hour

You slow down time

In your golden hour",
42,James Bay,Let It Go,"
So come on, let it go

Just let it be

Why don't you be you?

And I'll be me


Everything that's broke

Leave it to the breeze

Why don't you be you?

And I'll be me

And I'll be me",
551,Chris Stapleton,Starting Over,"
And it don't matter to me

Wherever we are is where I wanna be

And Honey, for once in our life

Let's take our chances and roll the dice

I can be your lucky penny, you can be my four-leaf clover

Starting over


This might not be an easy time

There's rivers to cross and hills to climb

Some days we might fall apart

And some nights might feel cold and dark

But nobody wins afraid of losing

And the hard roads are the ones worth choosing

Some days we'll look back and smile

And know it was worth every mile",
312,Sam Smith,Dancing with a Stranger,"
Look what you made me do, I'm with somebody new

Ooh, baby, baby, I'm dancing with a stranger

Look what you made me do, I'm with somebody new

Ooh, baby, baby, I'm dancing with a stranger

Dancing with a stranger


I wasn't even going out tonight (Out tonight)

But, boy, I need to get you off of my mind (Off of my mind)

I know exactly what I have to do

I don't wanna be alone tonight, alone tonight, alone tonight",
374,Saweetie,My Type,"Hennessy on my lips, take a little sip
Privacy on the door, I'ma make the shit grip
Rich nigga, eight figure, that's my type
That's my type, nigga that's my type
8 inch big, ooh, that's real pipe

Bad bitch, I'ma ride the dick all night

Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's real pipe

That's my type, nigga that's my type



New wrist, new whip, ride around dipped

I can see why, all these basic hoes pissed

Bust down wrist, not a bust down bitch (Uh)

Said I want your man, no the fuck I don't sis (Uh, uh)

If he a rich nigga, why he still hitting licks? 

Nigga spendin' bread but he still can't hit

Bitch please (Bitch), Lamborghini keys

Pussy dripping ice, he get flown out to me 

Bitch please, I want a man with the B's (Yeah)

Pussy from the bank, goin' dumb on the D





Hennessy on my lips, take a lil' sip (Ayy, ayy, ayy, ayy) 

Privacy on the door, I'ma make that shit grip (yeah)



Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's good pipe

Bad bitch, I'ma ride the dick all night

Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's good pipe

That's my type, nigga that's my type



New wrist, new whip, ride around dipped

I can see why all these basic hoes pissed 

I like a BBC in some BBC

That's the type of shit that make a bitch DTD

That's drop then drawers, I'ma lock them jaws 

You ain't never had a bitch fron Slauson, yeah 

I like the type to eat the pussy 'till I levitate 

I'm the type to make him beat it up, then meditate (Yeah) 

I don't really got a type, don't discriminate 

I just need good dick, ayy 

Hennessy on my lips, take a lil' sip

Privacy on the door, I'ma make the shit grip



Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's good pipe

Bad bitch, I'ma ride the dick all night

Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's good pipe

That's my type, nigga that's my type



Hop out the foreign car swingin' my inches (Yeah) 

All these C's on my like I'm Crippin' (Bitch) All this ice on me, bitch, I'm drippin' 

Never been a quick fuck, more so a ticket (Miami) 

I go viral when I talk, period

Bitch, I'm the boss

Watch look small but it cost 

I ain't never been bougie 

Pull ip in the hood, it's a movie 

Tights all up in my coochie 



Hennessy on my lips, take a lil' sip 

Privacy on the door, I'ma make the shit grip 



Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's real pipe

Bad bitch, I'ma ride the dick all night

Rich nigga, eight figure, that's my type

That's my type, nigga that's my type

8 inch big, ooh, that's real pipe

That's my type, nigga that's my type",
694,Ernest,Flower Shops,"
Well, I took some pills and she took the dogs

Oh, it's all gone to hell she's gone to her mom's

And I took up drinking since she took the time

To tell me I took the best years of her life


So, buddy, I'll take your roses

If you cut off the thorns, she can't take no more

I'll buy violets and daisies to hide all the crazy, it's gonna take all you've got

It's a tough day for love but a good day for flower shops",
664,Camila Cabello,Bam Bam,"
Así es la vida, sí

Yeah, that's just life, baby

Yeah, love came around and it knocked me down

But I'm back on my feet

Así es la vida, sí

Yeah, that's just life, baby

I was barely standin', but now I'm dancin'

He's all over me (Goza)


Ba-ra, bam-bam-bam-bam, bam-bam

Ba-ra, bam-bam-bam-bam, bam-bam

Ba-ra, bam-bam-bam-bam, bam-bam

Ba-ra, bam-bam-bam-bam (Así es la vida)

Ba-ra, bam-bam-bam-bam, bam-bam (Uh-huh)

Ba-ra, bam-bam-bam-bam, bam-bam (Eh, eh, uh-huh)

Ba-ra, bam-bam-bam-bam, bam-bam (Uh-huh)

Ba-ra, bam-bam-bam-bam",
674,Taylor Swift,All Too Well (Taylor's Version),"
And I know it's long gone

And that magic's not here no more

And I might be okay

But I'm not fine at all


'Cause there we are again, on that little town street

You almost ran the red 'cause you were looking over me

Wind in my hair, I was there, I remember it all too well",
