song_id,artist,title,lyrics,emotion
48,Charlie Puth,We Don't Talk Anymore,"
(Like we used to do...)


I just heard you found the one you've been looking

You've been looking for

I wish I would have known that wasn't me

'Cause even after all this time I still wonder

Why I can't move on

Just the way you did so easily",
570,Roddy Ricch,Late at Night,"
I can't fuck with nobody

I can't keep livin' like this, I can't

I tell her what it is and I tell her what it ain't

She know that I been all in her walls like I paint

Told her at times I wanna give you trust, but I can't

Bitch, I really got it out the mud, climbin' up the ranks

When they see me outside, I'm a high roller

I've been on a global jet, but nigga, I fly solo

And I got the Gucci splattered all on her knick-knacks

Fifty racks, I'm 'bout to break her off like a KitKat

And her purse got F's like the wheels on the 'Bach

I just fucked off a million, but I still got a sack

Shorty know that I'm the realest, she know I be speakin' facts

She know that I'm the same nigga that was pushin' 'Cat

She know I got the game, but I'm never gon' give it back

Every time that we fuck, I gotta run it back


Late at night

Kiss me in the mornin' or late at night

Long as you come through

I'ma make you cum over and over

I'ma treat you like I'm 'posed to

You better never make no time for these niggas

'Cause when I ride, I'ma ride, ride with you",
134,Liam Payne,Strip That Down,"
You know, I used to be in 1D (now I'm out, free)

People want me for one thing (that's not me)

I'm not changing, the way, that I (used to be)

I just wanna have fun (and get rowdy)

One Coke and Bacardi (sippin' lightly)

When I walk inside the party (girls on me)

F1 type Ferrari (6 gear speed)

Girl, I love it when your body (grinds on me)

Oh yeah


You know, I love it, when the music's loud

But c'mon, strip that down for me, baby

Now there's a lot of people in the crowd

But only you can dance with me

So put your hands on my body

And swing that round for me, baby (swing)

You know, I love it when the music's loud

But c'mon, strip that down for me (yeah, yeah, yeah, yeah)

Oh, strip that down, girl

Love when you hit the ground, girl (yeah, yeah, yeah, yeah)

Oh, strip that down, girl

Love, when you hit the ground",
380,A Boogie wit da Hoodie,Swervin,"
I fuck you from the back and leave you turnin' (Turnin')

The type to make you feel like I'm so worth it (Worth it)

Blame my ex, that bitch, she did me dirty (Did me dirty)

Had me fall in love and then she curved me

(on God, swear to God, I don't wanna leave you, no)

New Louboutin, you would think I’m bleedin’ from my toes

Dick all inside of you, make you freeze, make you pose

I want you to get up on your knees and your toes

I see one of my enemies, they gon' freeze like they cold

I swear I ain’t no killer, but test me if you want

You don't want my adrenaline rushin', leave me alone (Leave me alone)

So much shit up on my mind, I can't think, yeah

All my niggas rock designer like they scream (Grrat)

Got the AP covered, diamonds with baguettes, yeah

I thought everything was right, that’s when you left, yeah


Swervin' (Swervin')

How you look so perfect on your worst days? (Worst days)

Double C your purses, you deserve it

Niggas in your DM, they be thirsty (Thirsty), and in person (Person)

But you're curvin'

Curvy little body, love your surface (Surface)

Yeah, I'm all on your body, make you nervous

I like the way you keep up with your earnings

Yeah, it's okay, 'cause you swervin'",
69,Beyoncé,Sorry,"
He trying to roll me up, (I ain't sorry)

I ain't picking up (I ain't sorry) 

Headed to the club, (I ain't sorry)

I ain't thinking 'bout you (I ain't sorry)

Me and my ladies sip my D'ussé cup (I ain't sorry)

I don't give a fuck, chucking my deuces up 

Suck on my balls, pause, I had enough (I ain't sorry)

I ain't thinking 'bout you

I ain't thinking 'bout


Middle fingers up, put em hands high

Wave it in his face, tell him, boy, bye

(Sorry) tell him, boy, bye, (sorry) boy bye 

Middle fingers up, I ain't thinking 'bout you",
807,Zach Bryan,I Remember Everything,"
Do you remember that beat-down basement couch?

I'd sing you my love songs, and you'd tell me about

How your momma ran off and pawned her ring

I remember, I remember everything


A cold shoulder at closing time, you were begging me to stay 'til the sun rose

Strange words come on out of a grown man's mouth when his mind's broke

Pictures and passing time, you only smile like that when you're drinking

I wish I didn't, but I do remember every moment on the nights with you",
368,Shaed,Trampoline,"
Wait if I'm on fire

How am I so deep in love?

When I dream of dying

I never feel so loved


I've been having dreams

Splashin in a summer stream

Trip and I fall in

I wanted it to happen

My body turns to ice

Crushin weight of paradise

Solid block of gold

Lying in the cold

I feel right at home",
482,Benee,Supalonely,"
I'm a sad girl, in this big world

It's a mad world (Ooh, ooh, ooh)

All of my friends know what's happened, you're a bad thing (Ah!)


I know I fucked up, I'm just a loser

Shouldn't be with ya, guess I'm a critter

While you're out there drinkin', I'm just here thinkin'

'Bout where I should've been

I've been lonely, mm, ah, yeah",
692,Tate McRae,She's All I Wanna Be,"
If you say, ""She's nothing to worry about""

Then why'd you close your eyes when you said it out loud?


Stupid boy making me so sad

Didn't think you could change this fast

She's got everythin' that I don't have

How could I ever compete with that?

I know you'll go and change your mind

One day wake up and you're bored with mine

She's got everything that I don't have

And shе's all I wanna be, all I wanna be so bad, so bad

She's got еverything that I don't have

Mhm",
538,Gabby Barrett,I Hope,"
I hope you both feel the sparks by the end of the drive

I hope you know she's the one by the end of the night

I hope you never ever felt more free

Tell your friends that you're so happy

I hope she comes along and wrecks every one of your plans

I hope you spend your last dime to put a rock on her hand

I hope she's wilder than your wildest dreams

She's everything you're ever gonna need

And then I hope she cheats

Like you did on me

And then I hope she cheats

Like you did on me


Yeah, babe, I hope she shows up in a 2 AM pic from her friend

Hanging on to a guy and you just ain't him

I hope you stay up all night all alone, waitin' by the phone

And then she calls

And baby, I, I hope you work it out

Forgive and just about forget

And take her on a first date again

And when you lean in for a kiss",
27,Drake,Too Good,"
Yeah, these days I don't know how to talk to you

I don't know how to be there when you need me

It feels like the only time you see me

Is when you turn your head to the side and look at me differently


Yeah, and last night I think I lost my patience

Last night, I got high as the expectations

Last night, I came to a realization

And I hope you can take it

I hope you can take it, oh",
498,NLE Choppa,Walk Em Down,"
Walk down on 'em in Balenciaga runners

My blood slime a nigga out just like an anaconda

You go against me, then you fucked just like a used condom (You fucked, yeah)

I roll 'em up and then I smoke 'em like some good ganja, ayy (I smoke 'em up, yeah)

Still doing drive-bys, but I wanna walk 'em (I wanna)

If I can't find 'em, you know I'm gonna stalk 'em (I gotta stalk 'em)

Caution tape up on the scene, I had to white chalk 'em (Grrt, grrt)

Running from my gun, but my bullets had to hawk 'em (Yeah)


Uh, posted (Posted), in front of the trap (Front the trap)

Selling dope 'til the sun come down (Come down)

Take a fuck nigga right off the map (Off the map)

When I hit him with this whole hundred rounds (A hundred rounds)

Yung Joc, in the club with my Glock (With my Glock)

You want to play, and then this bitch going down (It's goin' down)

We ain't hesitatin', bullets get to blazin' (Get to blazin')

I'ma lay him down like he in the lounge

Walk 'em down, walk 'em down

Walk 'em down, walk 'em down

Walk 'em down, walk 'em down

Walk 'em down, walk 'em down",
404,Harry Styles,Adore You,"
Honey, ahh

I'd walk through fire for you

Just let me adore you

Oh, honey, ahh

I'd walk through fire for you

Just let me adore you

Like it's the only thing I'll ever do

Like it's the only thing I'll ever do


Your wonder under summer sky

Brown skin and lemon over ice

Would you believe it?",
495,Luke Combs,Lovin' on You,"
But I'm in love and lovin' on you

I feel that rush soon as you walk in a room

I can't get enough of you, honey

You're right on the money

I'm a junkie for your midnight moves

I'm in love and lovin' on you


I like a sunrise, duck blind

Birdie on a par 5

Miller Light before noon

I like a two-door old Ford

Wood board back porch

Three chords and the truth",
420,Trevor Daniel,Falling,"
Talk to me, I need to hear you need me like I need ya

Fall for me, I wanna know you feel how I feel for you, love

Before you, baby, I was numb, drown the pain by pouring up

Speeding fast on the run, never want to get caught up

Now you the one that I'm calling

Swore that I'd never forget, don't think I'm just talking

I think I might go all in, no exceptions, girl, I need ya


Feeling like I'm out of my mind, cause I can't get enough

Only one that I give my time, 'cause I got time for ya

Might make an exception for ya, 'cause I been feeling ya

Think I might be out of my mind, I think that you're the one",
487,Kane Brown,Homesick,"
I'm homesick

This feeling that I'm feeling

No, it don't quit

It's like half of me is missing

Heaven knows it that all I wanna do

Is be alone with your brown eyes all tangled up

Just holdin onto you tonight

Until the morning

Baby that's the damn truth

If home is where the heart is

Then I'm homesick for you


Well it says Kane Brown

On a sign with a line out the door

Sold out some little town

I've never been before

Yeah, they're screaming my name

This is what we dreamed about

But out here singing about you, baby, all I think about",
136,Maroon 5,Don't Wanna Know,"
Wasted (wasted)

And the more I drink the more I think about you

Oh no, no, I can't take it

Baby every place I go reminds me of you


Do you think of me? Of what we used to be?

Is it better now that I'm not around?

My friends are actin' strange, they don't bring up your name

Are you happy now? Are you happy now?",
101,Bruno Mars,That's What I Like,"
Jump in the Cadillac, girl, let's put some miles on it

Anything you want, just to put a smile on it

You deserve it baby, you deserve it all

And I'm gonna give it to you


Gold jewelry shining so bright

Strawberry champagne on ice

Lucky for you, that's what I like, that's what I like

Lucky for you, that's what I like, that's what I like

Sex by the fire at night

Silk sheets and diamonds all white

Lucky for you, that's what I like, that's what I like

Lucky for you, that's what I like, that's what I like",
63,Post Malone,White Iverson,"
I got me some braids and I got me some hoes

Started rockin' the sleeve, I can't ball with no Jordans

You know how I do it, Concords on my toes

(This shit is hard)

I ain't rich yet, but you know I ain't broke, I

So if I see it, I like it, buy that from the store, I

I'm with some white girls and they lovin' the coca

Like they're OT

Double OT like I'm KD, smokin' OG

And you know me, in my 2-3s and my gold teeth

Bitch I'm smiling, bet you see me from the nosebleeds

I'm the new 3 and I change out to my new 3s


White Iverson

When I started ballin' I was young

You gon' think about me when I'm gone

I need that money like the ring I never won, I won",
534,Lil Baby,On Me,"
I'm like, ""Come and put that pussy on me, don't be runnin' from me""

If I like it, I spend money on it, get whatever from me

Put six figures in your business, I do real shit

I drop cash at the dealership, they'll mail you a pink slip

She make sure she keep her nails did and her wig fixed

Went to jail and that one held me down, she a real bitch

Hunnid rounds in a double drum, it's a Kel-Tec

Marco been in prison for a while but he still flexin'


I told bro and them to park the car, but they still wreck

I don't think nobody 'round still but I still check

I don't got a hunnid mill' yet, I can't chill yet

But don't get it misconstrued, yeah, I get real checks

Baby fuckin' like a pornstar, we have real sex

Have nobody in our business, we take Learjets

Say she like when I perform, so I fuck her with my chains on

And she handle her part so I let her play the main role

Ain't have to get rich for these problems, still with the same folks

And I can't beef with none of you niggas, not in the same boat

Never gon' get caught up about it, know how the game go

Tennis chain bustin', look like rainbows",
826,Morgan Wallen,Cowgirls,"
Long live cowgirls

Never gonna settle on down girls

Leave you in a lonely ghost town world

Where the sun don't rise

Rodeo for one night

Love you like a mustang

One hand on them giddy-up reins

Hole in your heart with some good aim

On a goodbye ride

But it's fine 'cause it's kinda my thing

Long live cowgirls

Yeah, long live cowgirls


I hate that I love the way them kisses taste like whiskey

How they wake up, take on off, and not even miss me

Leave this heart broken, holding that smokin' gun

I guess that's just the way them wild horses run

Let 'em run",
763,Karol G,TQG,"
Verte con la nueva me dolió

Pero ya estoy puesta pa' lo mío

Lo que vivimos se me olvidó

Y eso es lo que te tiene ofendido


Que hasta la vida me mejoró

Por acá ya no eres bienvenido

Vi lo que tu novia me tiró

Eso no da ni rabia, yo me río, yo me río",
