song_id,artist,title,lyrics,emotion
750,Doja Cat,Paint the Town Red,"
Mm, she the devil

She a bad lil’ bitch, she a rebel

She put her foot to the pedal

It'll take a whole lot for me to settle

Mm, she the devil

She a bad lil' bitch, she a rebel

She put her foot to the pedal

It'll take a whole lot for me to settle


Yeah, yeah

Said, my happiness is all of your misery

I put good dick all in my kidneys

This Margiela don't come with no jealousy

My illness don't come with no remedy

I am so much fun without Hennessy

They just want my love and my energy

You can't talk no shit without penalties

Bitch, I'm in your shit if you send for me

I’m goin’ to glow up one more time

Trust me, I have magical foresight

You gon' see me sleepin’ in courtside

You gon' see me eatin' ten more times

Ugh, you can't take that bitch nowhere

Ugh, I look better with no hair

Ugh, ain’t no sign, I can smoke here

Ugh, give me the chance and I'll go there (Yeah, yeah)",
539,BTS,Dynamite,"
This is getting heavy

Can you hear the bass boom? I'm ready

Life is sweet as honey

Yeah, this beat cha-ching like money

Disco overload, I'm into that, I'm good to go

I'm diamond, you know I glow up

Hey, so let's go


'Cause I, I, I'm in the stars tonight

So watch me bring the fire and set the night alight (Hey)

Shining through the city with a little funk and soul

So I'ma light it up like dynamite, woah",
602,Adele,Easy on Me,"
Go easy on me, baby

I was still a child

Didn't get the chance to

Feel the world around me

I had no time to choose what I chose to do

So go easy on me


There ain't no room for our things to change

When we are both so deeply stuck in our ways

You can't deny how hard I've tried

I changed who I was to put you both first

But now I give up",
138,Ed Sheeran,Castle on the Hill,"
I'm on my way

Driving at 90 down those country lanes

Singing to ""Tiny Dancer""

And I miss the way you make 

Me feel, and it's real

We watched the sunset over the castle on the hill


Fifteen years old and smoking hand-rolled cigarettes

Running from the law through the backfields and 

Getting drunk with my friends

Had my first kiss on a Friday night, 

I don't reckon that I did it right

But I was younger then

Take me back to when we found ",
287,Maroon 5,What Lovers Do,"
Ooooh, oooh Been wishin' for you

Ooh, ooh Tryna do what lovers do (ooh)

Ooooh, oooh Been wishin' for you

Ooh, ooh Tryna do what lovers do (ooh)


Say say say, hey hey now baby

You gon' make me hit you with that lay down baby (oh)

Say say say, hey hey now baby

You know what I need you don't have to cave, now baby",
789,Jordan Davis,What My World Spins Around,"
To the way that it feels when you lean in and kiss me

The way that you dance when you get kinda tipsy

I'm wrapped 'round your finger like this ring I'm wearin'

That look in your eye, girl, when you catch me starin'

And I don't even know what it is, but now that I found it

I can't imagine me livin' without this

Back forty view on our piece of ground

Watching you watch the sun going down

That's what my world spins around


Well, I finally get it now, when they say you know, you know

And yeah, girl, you had me from that first hello

And the only thing better is Heaven above

But until I get there, I'll never get enough of",
455,Lil Baby,We Paid,"
First turnt nigga from the hood, they curious

Four in cars, 'bout five in jewelry

I get the commas with numbers, that's period

I got your BM wan' put on Amiris

First young nigga in the A2 Lam'

Run up fourteen mil', started fourteen grams (Same day)

Dope boy Dickies and diamonds and Timbs

You shouldn't play with that boy, he is not one of them

Bro, I kept taking L's, finally got me a M

Still making double, I don't call what I spend

S550 2018

Gotta come twenty if you hoppin' in the Benz

Young turnt nigga from the D to the A

I'm rockin' with the Lions, yeah, I'm rocking with the Braves

Yeah, yeah, yeah, yeah, yeah, we paid

Yeah, yeah, yeah, yeah, yeah, we paid


I'ma turn it up a lil' more this time

Used to dream about gettin' it, now I got it, I don't drive

I had a spot like a varsity, what did you have?

You buy twenty, I'll front what you buy

I put on drip, I believe I can I fly

Niggas know that I'm rich, but they know not to try

I had a show in Detroit and I stopped at Revive

And spent fifty on all the guys

All of these hoes in these stores make commission

And plus I'ma tip 'em, they holdin' my size

Get in your car and just put on your flashers

And follow the hearse since you say you gon' ride

'Cause somebody gon' die if they fuck with us

Turn a five to a dime, that's a double up

Fuck around, walk through church with my double cup

This shit a habit, I'm prayin' I give it up

Tiger stay with the wood, make 'em give it up

Know I ran through a mil' every week off of weed

Bro beat the trap, I can get me some sleep

Got a backend to pick up, I won't even leave

Run it up, fuck around, give the 'Vette to DT

Keep a hotboy with me, I got love for BG

Chasin' this paper since twelve or thirteen

Runnin' 'round in these streets, it was me and Marquise",
289,YoungBoy Never Broke Again,Outside Today,"
Tryna hide from the cameras, I ain't going outside today

Couldn't find Hi-Tec, so I'm drinking on Act today

I'ma pull up in style, we gon do a drive by in the wraith

I'ma take it to trial, pray to Lord I beat the case


I jump out at your house I ain't shootin' from the corner

Ben bought me a bitch but I really don't want her

I don't do no cappin' I keep it 1hunnit

Right now I'm recordin' with ten thousand on me

He say he want smoke but I know he don't want it

Shoot him and his bitch and I up one of his homies

You know how I'm feelin' I don't got to say it

Face every problem all by my lonely",
722,Miguel,Sure Thing,"
If you be the cash

I'll be the rubberband

You be the match

Imma be your fuse

Boom! 

Painter baby you

Could be the muse

I'm the reporter baby

You could be the news

Cause your the cigarrette

And I'm the smoker

We raise a bet... 

Cause your a joker

Truth tho... 

You are the chalk

And I could be the blackboard

And you can be the talk

And I could be the walk


Even when the sky comes falling

Even when the sun don't shine

I got faith in you and I

So put your pretty little hand in mine

Even when we're down to the wire babe

Even when it's do or die

We can do it baby simple and plain

This love is a sure thing",
390,NLE Choppa,Shotta Flow,"
Yeah, yeah, yeah, yeah

I am a menace, keep me a rack just like tennis

I'm with the shit like I'm Dennis

I started this shit I'ma finish

Niggas be hatin', tryna blemish my image

Who want the smoke? .223 came with the scope

Extended clip long as a rope

We wipe his nose, just like he had him a cold

I knew that boy was a ho

Pull up with the gang, you know that we bangin'

What is your set, nigga? What is you claimin'?

I am a beast, you cannot tame it

Don't point the finger, this shit can get dangerous

These niggas hatin', these niggas plottin'

Ooh, he got money I'm runnin' his wallet

You say you a killer, lil' nigga stop it

In a shoot out your gun was droppin'

You really a fraud


You cannot stomp on his yard

My nigga they scammin', they swipin' them cards

I am so high that I'm talking' to stars

I'm gone off them jiggas, I'm poppin' them bars

Don't mind my pimpin', bitch, don't sweat me

Choppa got a kick, call that shit Jet Li

Sauce gang drip though, what is your recipe?

Don't get a F if a nigga try to testin' me

Whole lotta money, whole lotta guala

Hit the party fifty deep, nun' but my shotta

Nigga tried me so you know I had to pop him

So many bullets it confused the doctor

Whole lotta racks, whole lotta stacks

Fuck a headshot, I'ma shoot him in the back

3.5 rolled up in the cack

We don't smoke reggie, this shit called gas

I'm sticked up, like a blind man

I'm super hot, like a frying pan

He said that he gon' take some from me

Ayy, just know, he lyin' man

I'ma up from my hip then blow like a whistle

Your bitch suckin' dick like a Kool-Aid pickle

Two bullets in your chest, that's a nipple

And if a nigga run up I'ma pop him like a pimple

Get rich or die tryin', I'm feelin' like 50

Brand new choppa got double d titties

Niggas don't play me I don't get silly

Love all the beef like a southwest Philly, yeah",
503,Olivia Rodrigo,Good 4 U,"
Well, good for you, you look happy and healthy

Not me, if you ever cared to ask

Good for you, you're doin' great out there without me

Baby, God, I wish that I could do that

I've lost my mind, I've spent the night cryin' on the floor of my bathroom

But you're so unaffected I really don't get it

But I guess good for you


Well, good for you, I guess you're gettin' everything you want

You bought a new car and your career's really takin' off

It's like we never even happened

Baby, what the fuck is up with that? (Huh?)

And good for you, it's like you never even met me

Remember when you swore to God I was the only person who ever got you?

Well, screw that, and screw you

You will never have to hurt the way you know that I do",
809,Noah Kahan,Stick Season,"
And I, love Vermont, but it's the season of the sticks

And I, saw your mom, she forgot that I existed

And it's, half my fault but I just like to play the victim

I'll drink alcohol 'til my friends come home for Christmas

And I'll, dream each night of some version of you

That I, might not have but I did not lose

Now you're tire tracks and one pair of shoes

And I'm split in half but that'll have to do


So I thought that if I piled something good on all my bad

That I could cancel out the darkness I inherited from dad

No and I'm no longer funny but I miss the way you laugh

You once called me forever now you still can't call me back",
438,Roddy Ricch,High Fashion,"
If we hop in the Benz is that okay?

Is it okay if I call you my Prada bae?

I ain't no player, I just got a lot of baes

But let me tell you, I like you a lot, bae

I wanna start at the top and the bottom, bae

Know you want the shoe with the red on the bottom, bae

You know I like when you ride at the top, bae


She want Chane'-ne', Dio'-o'

I'm only doin' cash, I don't need promo

I pull up to the high rise, I'm in the four-four

Inside cocoa

If I got a feeling, I keep it inside my heart

And I keep a Patek, too, 'cause I don't do Versac'

You see my diamonds even when I'm in the dark

And since you got it, it make you go and do anything you want to",
320,Maroon 5,Girls Like You,"
'Cause girls like you run 'round with guys like me

'Til sun down when I come through

I need a girl like you, yeah yeah

Girls like you love fun, and yeah, me too

What I want when I come through

I need a girl like you, yeah yeah


Yeah yeah yeah, yeah yeah yeah

I need a girl like you, yeah yeah

Yeah yeah yeah, yeah yeah yeah

I need a girl like you",
347,Sheck Wes,Mo Bamba,"
Steph Wes stay with the fuckin' pole (pa, pa, pa-pa)

You fuck around and get poled (you get poled, bitch)


‘Cause I got hoes (so many fucking hoes)

Callin' a young nigga phone

(Ring-ring, ring, ring-ring, ring, ring-ring)

Where's Ali with the (bitch with the) mo'fuckin' dope? (huh)

I be ballin' like a mo'fuckin' pro (like a mo'fuckin' pro)

I be ballin' like my nigga Mo (Bamba, Bamba)

Sheck Wes got so many flows (I do it all)

Call me Drake how a nigga controlla",
458,Jason Aldean,Got What I Got,"
When I got what I got I don't miss what I had

The old me before you belongs to the past

In the back of your mind you might think there's somethin' more I want

But when I got what I got, girl, I don't


I said, ""Baby, do you know you sound a little crazy,

When you're talkin' like that, girl?""

Ain't no second thoughts, no regrets, no kinda maybe

No wishin' I turned back",
468,Luke Bryan,One Margarita,"
One margarita, two margarita, three margarita, shot

Don't worry 'bout tomorrow

Leave all your sorrow out here on the floatin' dock

When that sun lays down, we'll be on our way

One more barefoot round, one more last chance to say

Hey Señorita, don't you think we need

A salt and a Buffett song

One margarita, two margarita, three margarita

We'll be gone


Ice blue skies, shades on the eyes

To tuck the bloodshot away

Hair of the dog, shouldn't take long

But who cares, we got all day

Palm trees a-leanin', sunburn a-screamin'

But we'll all be alright, after",
271,DJ Khaled,No Brainer,"
Quavo!

Mama told you don't talk to strangers (mama, mama, mama!)

But when you're ridin' in the drop, you can't explain it (skrrt, skrrt, skrrt-skrrt)

What you been waitin' on this whole time? (Yeah)

I blow the brains outta your mind (ooh)

And I ain't talkin' 'bout physically (no)

I'm talkin' 'bout mentally (talkin' 'bout mentally)

She lookin', she look like she nasty (she lookin')

She lookin', she look like she classy (she lookin')

She lookin', just look at her dancin' (look at her)

She lookin', I took her to the mansion (yeah, yeah)


You stick out of the crowd, baby, it's a no-brainer

It ain't that hard to choose

Him or me, be for real, baby, it's a no-brainer

You got your mind unloose

Go hard and watch the sun rise

One night'll change your whole life

Off top, drop-top, baby it's a no-brainer

Put 'em up if you with me

Yeah, yeah-eah, yeah, yeah-eah-eah

In the middle, woah

Woah-woah-oah, oh, oh-oh, ooh

Put 'em high

Put 'em high

Yeah-eah-eah, yeah, yeah-eah-eah

Both arms, yeah

Woah-woah-oah, oh, oh-oh, ooh

Put 'em high",
855,Bryson Tiller,Whatever She Wants,"
I'ma take her bougie ass to Rodeo and then let her pick up whatever she want

CC, Gucci, hit Bottega, whatever she want

She piss me off, somehow she still get whatever she want

Talking 'bout her nails, I'm finna nail her ass at home

Hit it in the shower, made her tell me where she want (Huh)

Like I'm singin' Mase, I made her tell me what she want (Huh, huh)

(Huh-huh, huh-huh-huh, wow)


She on a power trip again

I know pussy power got me buyin' shit again

Friends ain't jackin' me, you must be lyin' to your friends

They know I'm a beast, I wake the giants up again (Huh-huh, huh-huh-huh)

Shinin' once again

Ran it up, I told lil' mama, ""Slide in my DMs"" (Huh, uh)

Now I'm right back in, oh

Locked in

Shawty got that dress on so the block is hot again

Thick so when I hit it sound like Flocka adlibs (Baow-baow, baow-baow-baow)

Got her ass again

Then she got to trippin' over nothin' yet again

Got a nigga feelin' like a sucker yet again

Close off my emotion then I rush to let her in

Hurry up and let her in (Huh)",
746,Raye,Escapism,"
Just a heart broke bitch

High heels six inch

In the back of the nightclub, sipping champagne

I don't trust any of these bitches I'm with

In the back of the taxi sniffing cocaine

Drunk calls, drunk texts, drunk tears, drunk sex

I was looking for a man who's on the same page

Now it's back to the intro, back to the bar

To the Bentley, to the hotel, to my old ways


'Cause I don't wanna feel how I did last night

I don't wanna feel how I did last night

Doctor, doctor, anything, please

Doctor, doctor, have mercy on me

Take this pain away

You're asking me my symptoms, doctor

I don't wanna feel",
573,Mooski,Track Star,"Yeah
Man I ain't, I ain't ever had this happen before (I ain't never had this happen before)
Heart breaks so deep (my heart is breakin')
Heart broke so deep it broke into a melody like this
Ooh
My heart is breakin'

My heart is, my heart is achin'

Ooh (breakin')

Ayy, ayy

She's a runner, she's a track star

She gon' run away when it gets hard

She can't take the pain, she can't get scarred

She hurt anyone that gets involved

Don't wanna commit, why take it this far? (oh, why?)

She gon' do the race, just not this one (oh, why?)

Love is a game you used to cheer for

When I was down to talk you weren't here for it

You (you)

Leave a trail of heartbreak and heartache like its cool (cool)

I guess way too late is convenient for you (you)

The dirt you left don't turn into dust it don't move (move)

It's here waitin' for you (you)

Girl you killin' me, you tweakin' hard (girl you tweakin')

I asked you what you feel and you don't speak at all (no, no)

But you go straight to twitter, you gon' tweet it all (but why?)

You must want another nigga to be alarmed (what you want to see?)

We were supposed to fight through the storm (fight)

You made a decision, chose the easy one

Say you followin' your heart, but girl you leavin' one

Wantin' me to take you back with open reachin' arms (and I can't do that mami)

I-I-I-I-I'm

Lost for words, let it hurt

Settin' my heart on fire, settin' my heart on fire

I-I-I-I-I

Put you first, showed you your worth

Gave you whatever you desire, gave you whatever you desire

She's a runner, she's a track star

She gon' run away when it gets hard

She cant take the pain, she cant get scarred

She hurt' anyone that gets involved

Don't wanna commit, why take it this far (oh, why?)

She gon' do the race, just not this one (oh, why?)

Love is a game you used to cheer for

When I was down to talk you weren't here for it

You (you)

Leave a trail of heartbreak and heartache like its cool (cool)

I guess way too late is convenient for you (you)

The dirt you left don't turn into dust it don't move (move)

It's here waitin' for you (you)

She run from all her problems like she in shape for it (oh)

Hard times, wait for it and then she break for it (then she break it)

Love don't cost a thing, ashamed how much I paid for it (I'm ashamed)

Love don't cost a thing ashamed how much I gave for it

Heart broken into pieces put tape on it (woah-woah)

Fragile made out of glass, close the drapes on it (woah-woah)

Trust issues so deep, playin' safe on it (woah-woah)

Will I ever love again or will I stay lonely?

I-I-I-I-I'm

Lost for words, let it hurt

Settin' my heart on fire, settin' my heart on fire

I-I-I-I-I

Put you first, showed you your worth

Gave you whatever you desire, gave you whatever you desire

She can't take it

She cant take it

Oh, oh, yeah",
424,Blackbear,Hot Girl Bummer,"
That college dropout music every day

Like that she be too thick

And my friends are all annoying

But we go dumb, yeah, we go stupid

This that 10K on the table

Ust so we can be secluded

And the vodka came diluted

One more line, I'm superhuman


Fuck you and you, and you

I hate your friends and they hate me too

I'm through, I'm through, I'm through

This that hot girl bummer anthem

Turn it up and throw a tantrum",
611,Ed Sheeran,Bad Habits,"
My bad habits lead to late nights, endin' alone

Conversations with a stranger I barely know

Swearin' this will be the last but it probably won't

I got nothin' left to lose, or use, or do

My bad habits lead to wide eyes stare into space

And I know I'll lose control of the things that I say

Yeah, I was lookin' for a way out, now I can't escape

Nothin' happens aftеr two, it's true, it's true

My bad habits lead to you


Ooh-ooh, ooh-ooh

My bad habits lеad to you

Ooh-ooh, ooh-ooh

My bad habits lead to you",
884,Bailey Zimmerman,Where It Ends,"
Went to battle for you always

Fought for you on your worst days

Then you told me that you don't love me no more


You're the last thing that I thought I'd lose

All I ever wanted was to be loved by you

I let you back in and I gave you a second chance

And like a jet plane on a clear blue sky

Sun came shinin' down on all your lies

I got too much pridе to let that happen again

So this is wherе it ends",
834,Luke Combs,Ain't No Love in Oklahoma,"
Ain't no love in Oklahoma

Just the whistle of a lone black train

You'll know when it's coming for ya

Riding in on the wind and rain


I got saved in the same Red River

The same Red River tryna drown me

It ain't knocking me down, I'm standing my ground

With the whole world falling all around me

I keep running, but I'm standing still

Pray for peacе, but I need the thrill

So I keep chasing that same old devil

Down thе same old dead-end highway",
815,Doja Cat,Agora Hills,"
Hold my hand

You can hit while they watch, boy


So, nine-thirty?

I'll see you there

No, you hang up

You hang up",
774,Doechii,What It Is (Block Boy),"
What it is, ho? (What it is?) What's up? (What's up?)

Every good girl needs a little thug (Thug)

Every block boy needs a little love (Love)

If you put it down, I'ma pick it up, up (Ayy), up (Ayy)

What it is, ho? (What it is?) What's up? (What's up?)

Every good girl needs a little thug (Thug)

Every block boy needs a little love (Love)

If you put it down, I'ma pick it up, up (Ayy), up (Ayy)


Hit 'em up, hit 'em up

In the truck, got it tucked

He gave it up, pocket stuck

All night, I like

You ain't gotta say it when you know it's on sight",
766,Bobby Helms,Jingle Bell Rock,"
What a bright time, it's the right time

To rock the night away

Jingle bell time is a swell time

To go glidin' in a one-horse sleigh


Giddy-up jingle horse, pick up your feet

Jingle around the clock

Mix and a-mingle in the jinglin' feet

That's the jingle bell rock",
669,Luke Combs,Doin' This,"
I'd have a Friday night crowd in the palm of my hand

Cup of brown liquor, couple buddies in a band

Singin' them same damn songs like I am now

I'd be feelin' on fire on a hardwood stage

Bright lights like lightning runnin' through my veins

At the Grand Ole Opry or a show in some no-name town

I'd still be doin' this if I wasn't doin' this


I'd still be the same guy they knew back in the day

Who was burnin' CDs just to give away

Payin' his dues if I wasn't doin' this",
693,Jon Pardi,Last Night Lonely,"
Yeah, you could be the last first name that's ever been worth asking

Yeah, you could be the last phone number I write down on a napkin

Yeah, you could be the last girl that I take back home to Mama

The last time that we're talked about in this small-town drama


It's gonna be the last night coming in here, drinking all by yourself

The last time giving your heart away to someone else

Yeah, we could be some history in the making girl, tonight

Might be your last night lonely

It could be your last night lonely",
