song_id,artist,title,lyrics,emotion
295,Rae Sremmurd,Powerglide,"
What's in ya' mug? Toasted up, no I ain't hostin'

Kush all in my lap because these hoes don't want to roll it

I was sliding in the Lamb' with the powerglide (oh)

Slime green paint, peanut butter inside (oh)

She wanna fuck, speak up

Comin' out her clothes (oh)

I'm in wonderland when she comin' down the pole (whoa)

And I don't care if she take all of mine (oh)

Like it ain't shit but a dollar sign


Diamonds unthawed, comin' in froze (froze)

Got too many girls to let one of them go (oh)

When I make a purchase, I can't wait to showboat (oh)

If she bad, I put a pinky ring on, snow globe

I'ma have that pussy on lock like Hulk Hogan (yeah)

She was going up and down the pole like yo-yo (down)

You can say I'm greedy 'cause I always want more (more)

I don't fuck with homs 'cause they with some slow-pokes (lame)

Oh, money on monsoon, baby girl full moon (ay)

Give these niggas with some money some room

She don't she stop, pedigrees, now they clueless

Oh, big balling like Mutombo, yeah

Much cooler than the cool kids, woah

Can you believe every night we do this? (yeah)",
544,Doja Cat,Need to Know,"
What's your size? (Size)

Add, subtract, divide ('Vide)

Daddy don't throw no curves (Curves)

Hold up, I'm goin' wide (Wide)

We could just start at ten (Ten)

Then we can go to five (Five)

I don't play with my pen (Pen)

I mean what I writе

Yeah-yeah, woah-woah-woah

I just can't help but bе sexual (Oh)

Tell me your schedule (Yeah)

I got a lotta new tricks for you, baby

Just sayin' I'm flexible (I will)

I do what I can to get you off (I will)

Might just fuck him with my makeup on (I will)

Eat it like I need an apron on (Yeah, oh)

Eat it 'til I need to change my thong (Yeah, ayy)

We could do it to your favorite song (Yeah, ayy)

Take a ride into the danger zone

You know my nigga be buggin' me

I just be wonderin' if you can fuck on me better

Itchin' for me like an ugly sweater

Need it in me like a Chuck E. need cheddar

I need to know


Wanna know what it's like (Like)

Baby, show me what it's like (Like)

I don't really got no type (Type)

I just wanna fuck all night

Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)

Baby, I need to know, mmm (Yeah, need to know)

I just been fantasizin' (Size)

And we got a lotta time (Time)

Baby, come throw the pipe (Pipe)

Gotta know what it's like (Like)

Yeah-yeah, oh-woah-woah

Baby, I need to know, mmm",
212,Bruno Mars,Finesse,"
We out here drippin' in finesse

It don't make no sense

Out here drippin' in finesse

You know it, you know it

We out here drippin' in finesse

It don't make no sense

Out here drippin' in finesse

You know it, you know it


Now slow it down for me baby

'Cause I love the way it feels when we grind, yeah

Our connection's so magnetic on the floor

Nothing can stop us tonight",
627,Nicky Youre,Sunroof,"
You got those pretty eyes in your head, you know it

You got me dancing in my bed so let me show it

You are exactly what I want, kinda cool and kinda not

Wanna give myself to you


Yeah, we're driving down the freeway at night

I only got one thing in the back of my mind

(You got me stuck on the thought of you)

I'm feeling like this might be my time to shine with you

With you, with you",
401,Roddy Ricch,The Box,"
I was out back where the stash at

Cruise the city in a bulletproof Cadillac (Skrrt)

'Cause I know these niggas after where the bag at (Yeah)

Gotta move smarter, gotta move harder

Nigga try to get me for my water

I'll lay his ass down, on my son, on my daughter

I had the Draco with me, Dwayne Carter

Lotta niggas out here playin' ain't ballin'

I done put my whole arm in the rim, Vince Carter (Yeah)

And I know probably get a key for the quarter

Shawty barely seen in double C's, I bought 'em

Got a bitch that's looking like Aaliyah, she a model

I got the pink slip, all my whips is key-less

Compton, I'm about to get the key to the city

Patek like the sea, forget it


Pullin' out the coupe at the lot

Told 'em fuck 12, fuck SWAT

Bustin' all the bales out the box

I just hit a lick with the box

Had to put the stick in a box, mmh

Pour up the whole damn seal, I'ma get lazy

I got the mojo deals, we been trappin' like the '80s

She sucked a nigga soul, got the Cash App

Told 'em wipe a nigga nose, say slatt, slatt

I won't never sell my soul, and I can back that

And I really wanna know when you wet wet, hah",
197,XXXTentacion,Look at Me!,"
Fuck on me, look at me, ay

Fuck on me, yeah, look at me, ay

Look at me, look at me, yeah

Fuck on me, yeah

Look at me, yeah, fuck on me

Look at me, fuck on me, yeah

Look at me, fuck on me

Yeah, ay


I took a white bitch to Starbucks

That lil bitch got her throat fucked

I like to rock out like I'm misfit

My emo bitch like her wrist slit

Curly hair bitch like I'm Corbin

Got like 3 bitches, I'm Mormon

Skeet on your main bitch's forehead

Don't want your pussy, just want head",
306,Khalid,Talk,"
Yeah, started off right

I can see it in your eyes

I can tell that you're wantin' more

What's been on your mind?

There's no reason we should hide

Tell me somethin' I ain't heard before


Oh, I've been dreamin' 'bout it

And it's you I'm on

So stop thinkin' 'bout it",
803,Jack Harlow,Lovin on Me,"
Young J-A-C-K, AKA

Rico like Suave, Young Enrique

Speakin' of AKA, she's an alpha

But not around your boy, she get quiet 'round your boy, hold on (Shh)

Don't know what you heard or what you thought about your boy

But they lied about your boy, goin' dumb and it's somethin' idiotic 'bout your boy

She wearin' cheetah print, that's how bad she wanna bе spotted 'round your boy


I don't like no whips and chains and you can't tie mе down

But you can whip your lovin' on me, baby

Whip your lovin' on me",
91,Fifth Harmony,All In My Head (Flex),"
Curtains like waves closing in all around us

Dimming the lights just so that they don't blind us

So tongue and cheek when we're laying on roses

But you're touching my skin and it's leavin' me hopeless


I wanna feel you un- feel you under my body

I wanna feel you un- feel you un",
524,Cardi B,Up,"
Big bag bussin' out the Bentley Bentayga

Man, Balenciaga Bardi back and all these bitches fucked

It's big bags bussin' out the Bentley Bentayga, man

Birkin bag, Bardi back and all you bitches fucked (Woo)


If it's up, then it's up, then it's up, then it's stuck

If it's up, then it's up, then it's up, then it's stuck, huh (Ayy)

Up, then it's up, if it's up, then it's stuck (Huh)

If it's up, then it's up, then it's up, then it's stuck, huh (Woo)",
446,Lady Gaga,Rain on Me,"
I'd rather be dry, but at least I'm alive

Rain on me, rain, rain

Rain on me, rain, rain

I'd rather be dry, but at least I'm alive

Rain on me, rain, rain

Rain on me


Rain on me

Mmm, oh yeah, baby

Rain on me",
128,Alessia Cara,Scars to Your Beautiful,"
But there's a hope that's waiting for you in the dark

You should know you're beautiful just the way you are

And you don't have to change a thing

The world could change its heart

No scars to your beautiful

We're stars and we're beautiful


Oh-oh-oh-oh-oh-oh-oh-oh...",
140,The Chainsmokers,Paris,"
If we go down then we go down together

They'll say you could do anything

They'll say that I was clever

If we go down then we go down together

We'll get away with everything

Let's show them we are better


Let's show them we are better

Let's show them we are better",
811,Tate McRae,Greedy,"
I would want myself

Baby, please believe me

I'll put you through hell

Just to know me, yeah, yeah

So sure of yourself

Baby, don't get greedy

That shit won't end well

Ooh-ooh, end well


(Uh-uh, uh-uh-uh, uh-uh, woo)",
112,Future,Mask Off,"
Percocets, molly, Percocets

Percocets, molly, Percocets

Rep the set, gotta rep the set

Chase a cheque, never chase a bitch

Mask on, fuck it, mask off

Mask on, fuck it, mask off

Percocets, molly, Percocets

Chase a check, never chase a bitch

Don't chase no bitches


Two cups, toast up with the gang

From food stamps to a whole 'nother domain

Out the bottom, I'm the livin' proof (Super)

They compromising, half a million on the coupe

Drug houses, lookin' like Peru

Graduated, I was overdue

Pink molly, I can barely move

Ask about me, I'm gon' bust a move

Rick James, 33 chains

Old Chanel, crusin' Biscayne

Top off, that's a liability

Hit the gas, boostin' my adrenaline",
453,Lizzo,Truth Hurts,"
Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi dom bi dum bum bay


You tried to break my heart?

Oh, that breaks my heart

That you thought you ever had it

No, you ain't from the start

Hey, I'm glad you're back with your bitch

I mean who would wanna hide this?

I will never, ever, ever, ever, ever be your side chick

I put the sing in single

Ain't worried 'bout a ring on my finger

So you can tell your friend, “shoot your shot” when you see 'em

It's OK, he already in my DMs",
108,Post Malone,Congratulations,"
They was never friendly, yeah

Now I'm jumping out the Bentley, yeah

And I know I sound dramatic, yeah

But I know I had to have it, yeah

For the money, I'm a savage, yeah

I be itching like a addict, yeah

I'm surrounded, twenty bad bitches, yeah

But they didn't know me last year, yeah

Everyone wanna act like they important (Yeah-yeah-yeah, yeah-yeah-yeah)

But all that mean nothing when I saw my dough, yuh (Yeah-yeah-yeah, yeah-yeah-yeah)

Everyone countin' on me, drop the ball, yuh (Yeah-yeah-yeah, yeah-yeah-yeah)

Everything custom like I'm at the border, yeah, yeah

If you fuck with winning, put your lighters to the sky

How could I make cents when I got millions on my mind?

Coming with that bullshit, I just put it to the side

Balling since a baby, they could see it in my eyes


My momma called, seen you on TV, son

Said shit done changed ever since we was on

I dreamed it all ever since I was young

They said I wouldn't be nothing

Now they always say, ""Congratulations"" (Congratulations)

Worked so hard, forgot how to vacation (Ooh)

They ain't never had the dedication (Uh, uh, ayy)

People hatin', say we changed and look we made it (Uh, uh)

Yeah, we made it (Uh, uh, uh, yeah)",
494,Morgan Wallen,More Than My Hometown,"
I love you more than a California sunset

More than a beer when you ain't 21 yet

More than a Sunday morning Lord

Turning some poor lost souls around, and Hallelujah bound

I love you more than the feeling when the bass hits the hook

When a guy gets the girl at the end of the book

But baby this might be the last time I get to lay you down

'Cause I can't love you more than my hometown


I ain't the runaway kind, I can't change that

My heart is stuck in these streets like the train tracks

City sky ain't the same black

Ain't that a mad damn shame man, to think that",
564,Måneskin,Beggin',"
Riding high, when I was king

I played it hard and fast, 'cause I had everything

I walked away, you won me then

But easy come and easy go and it would end


So why anytime I bleed, you let me go

Anytime I feed you get me know

Anytime I see you let me know

But, I plan and see just let me go

I'm on my knees when I'm (beggin')

'Cause I don't want to lose (you) eh yeah ra ta ta ta",
838,Benson Boone,Slow It Down,"
In your head right now

While your world is spinning out


So, slow it down

Take a moment now

We're too young to drown

Deep in dirty waters

Full of hopeless doubt

Let me pull you out

Let me hold you now

Let me slow it down",
704,Rema,Calm Down,"
I see this fine girl, for my party she wear yellow

Every other girl they dey do too much but this girl mellow

Naim I dey find situation I go use take tell am hello

Finally I find way to talk to the girl but she no wan follow

Who you come dey form for?

Why you no wan comform?

Then I start to feel her bum-bum

But she dey gimme small-small

I know say she sabi pass that one

But she feeling insecure

'Cause her friends go dey gum her like chewing gum

Go dey gum her like chewing gum


Baby, calm down, calm down

Girl, this your body e put my heart for lockdown

For lockdown, oh lockdown

Girl you sweet like Fanta, Fanta

If I tell you say I love you no dey form yanga, oh yanga

No tell me no, no, no, no, woah, woah, woah, woah

Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh

Baby come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love

You got me like woah-woah-woah-woah-woah-woah-woah-woah-woah

Shawty come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love, hmmm",
545,Drake,Wants and Needs,"
Sins, I got sins on my mind

And some M's, got a lot of M's on my mind

And my friends, yeah, I keep my friends on my mind

I'm in love, I'm in love with two girls at one time

And they tens, that's why I got ten on my mind

I got some M's, got a lot of M's on my mind

And my friends, yeah, I keep my friends on my mind

Should repent, I need me some Jesus in my life

Amen


I'm from the four but I love me a threesome

Dior my deleter, she my lil' secret

He tried to diss me to blow up, I peep it

I can't respond, we just go at your people

If I left some racks on the bed you can keep it

This shit gettin' deeper and deeper, I dig it

My shovel wasn't bent, I was broke, had to fix it

A shark in the water, you swim with the lil' fishes

I hit today, by tomorrow, she miss it

I grabbed her neck, she look up then I kiss it

I'm not a GOAT but I fit the description

I like to pour so I get the prescription

We walk around with them bands in our britches

This gun ain't gon' jam, when I blow, I ain't missin'

I'm droppin' hit after hit, I'm just chillin'

But I'll send a hit while I chill with my children

Bigger the business, the bigger the office

I fucked 'round and found me a swag then I caught up

They call for my artists, they makin' me offers

I don't even bargain, I start from the bottom

I lost a Ferrari, Las Vegas, Nevada

I woke up the followin' day and went harder

I'm crackin' my shell now, they see that I'm smarter

I got to get money, I love to get charter

I gave her four Birkins and one's for her daughter

I can't let 'em down, walk around with my guard up

I'm screamin' out ""YOLO,"" yeah, that's still the motto

I know I be on some shit that they ain't thought of",
12,Rihanna,Needed Me,"
But baby, don't get it twisted

You was just another nigga on the hit list

Tryna fix your inner issues with a bad bitch

Didn't they tell you that I was a savage?

Fuck your white horse and ya carriage

Bet you never could imagine

Never told you you could have it


You needed me

Oooh, you needed me

To feel a little more, and give a little less

Know you hate to confess

But baby oooh, you needed me",
51,Bryson Tiller,Exchange,"
So gimme all of you in exchange for me

Just give me all of you in exchange for me, for me


Break it down, yeah

Yes sir, check",
50,Kiiara,Gold,"
And if you love me, love me but you never let me go

When the roof was on fire, you never let me know

Say you're sorry honey, but you never really show

And I could leave the party without ever letting you know

Without ever letting you know


(Roof is falling, let me love me, falling, I just know, roof is falling, climbing love...) 

Without ever letting you know

(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) 

Without ever letting you know

(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) 

Without ever letting you know

(Roof is falling, let me love me, falling, I just know...) 

Without ever letting you know",
201,Bebe Rexha,Meant to Be,"
If it's meant to be, it'll be, it'll be

Baby, just let it be

If it's meant to be, it'll be, it'll be

Baby, just let it be

So won't you ride with me, ride with me?

See where this thing goes

If it's meant to be, it'll be, it'll be

Baby, if it's meant to be


I don't mean to be so uptight, but my heart's been hurt a couple times

By a couple guys that didn't treat me right

I ain't gon' lie, ain't gonna lie

Cause I'm tired of the fake love, show me what you're made of

Boy make me believe

But hold up girl don't you know you're beautiful?

And it's easy to see",
796,Latto,Put It on da Floor Again,"
I done done it all (Tuh), feel like Shawty LO (Tuh)

Laughin' to the bank (Tuh) but shit is not a joke (Tuh)

Say she got a problem? (Tuh) Imaginary smoke (Tuh)

Bitches said it's up (Tuh) then put it on the floor (Tuh)

I done done it all (Tuh), feel like Shawty LO (Tuh)

Laughin' to the bank (Tuh) but shit is not a joke (Tuh)

Say she got a problem? (Tuh) Imaginary smoke (Tuh)

Bitches said it's up (Tuh) then put it on the floor (Tuh)


I don't know, what y'all been told (Told)

Bet yo' mans know, if you don't? What's happenin'",
701,SZA,Kill Bill,"
I might, I might kill my ex, not the best idea

His new girlfriend's next, how'd I get here?

I might kill my ex, I still love him though

Rather be in jail than alone


I get the sense that it's a lost cause

I get the sense that you might really love her

This text gon' be evidence

The text is evidence

I try to ration with you no morals or crimes of passion, but damn

You was out of reach

You was at the farmer's market with your perfect peach

Now I'm in the basement, plan a home invasion

Now you lay your face down, got me sayin' over a beat",
555,Luke Combs,Better Together,"
Some things just go better together

And probably always will

Like a cup of coffee and a sunrise

Sunday drives and time to kill

What's the point of this old guitar

If it ain't got no strings

Or pouring your heart into a song

That you ain't gonna sing?

It's a match made up in heaven

Like good ole boys and beer

And me, as long as you're right here


Your license in my wallet

When we go out downtown

Your lipstick stained every coffee cup

That I got in this house

The way you say I love you, too

Is like rain on an old tin roof

And your hand fits right in to mine

Like a needle in a groove",
214,Dua Lipa,New Rules,"
One, don't pick up the phone

You know he's only calling 'cause he's drunk and alone

Two, don't let him in

You have to kick him out again

Three, don't be his friend

You know you're gonna wake up in his bed in the morning

And if you're under him

You ain't getting over him


I've got new rules, I count 'em

I've got new rules, I count 'em

I've gotta tell them to myself

I've got new rules, I count 'em

I've gotta tell them to myself",
599,Glass Animals,Heat Waves,"
Sometimes all I think about is you

Late nights in the middle of June

Heat waves been fakin' me out

Can't make you happier now

Sometimes all I think about is you

Late nights in the middle of June

Heat waves been fakin' me out

Can't make you happier now


Usually I put somethin' on TV

So we never think about you and me

But today I see our reflections clearly

In Hollywood, layin' on the screen

You just need a better life than this

You need somethin' I can never give

Fake water all across the road

It's gone now, the night has come, but",
618,Bad Bunny,Me Porto Bonito,"
Ey, ey

Tú no ere' bebecita, tú ere' bebesota

Frikitona, ma', se te nota

Le gustan los trío' cuando está en la nota

Si el novio no sirve, de una lo bota

Y wow, mami, dime dónde dejo el résume (Résume)

Sé que te dejaste hace un me' (Ey, ey)

Y de una de pecho me zumbé

Si quiere' te hago un bebé o te traigo la' plan B

Uff, mami, qué rica tú te ve'

Pa' los 2000 escuchaba RBD

Y ahora quiere perreo, toa' la noche en la pared

Te obsesiono, CBD


Mami, tú ere' élite (Ey), no te me limite' (Okey)

Déjame hacerte lo que amerite y te levite

Dale pa'l escondite (Ey), no te me arisque' (So)

Que aquí no van a poder llegar lo' satélite'

Mami, sube algo, dame contenido

Ese culo súbelo má' seguido

Me paso jangueando a ver si coincido, ey

Y por fin doy contigo

Mai, nuestra' bellaquera' nunca la' olvido

Ninguna como tú a mí me ha complacido

Tú cree' que a toda' siempre les digo lo mismo

Quiere chingar, pero no quiere na' fijo, ey

Pero en confianza me confiesa

Dice que nadie le interesa

Pero cuando sale, se pone traviesa (Ey)",
213,Ella Mai,Boo'd Up,"
Ooh, no I'll never get over you until I find something new

That get me high like you do, yeah yeah

Ooh, no I'll never get over you until I find something new

That get me high like you do


Listen to my heart go ba-dum, boo'd up

Biddy-da-dum, boo'd up

Hear my heart go ba-dum, boo'd up

Biddy-da-dum, it just won't stop, it go

Ba-dum, boo'd up

Biddy-da-dum, boo'd up

Hear my heart go ba-dum, boo'd up

Biddy-da-dum, it just won't stop, it go",
634,Luke Combs,The Kind of Love We Make,"
Let's get some candles burning

And some records turning

All the lights down low

Take it nice and slow

The way your body's moving

Keep doing what you're doing to me all night long

Writin' our love song

Girl, I want it, gotta have it

Let the passion take us to a higher place

Makin' the kind of love we make


There ain't no way, baby

To get me out this house

When you look this good

What could I even think about? Oh, oh",
644,Cole Swindell,She Had Me at Heads Carolina,"
""Heads Carolina, tails California""

Maybe she'd fall for a boy from South Georgia

She's got the bar in the palm of her hand

And she's a '90s country fan like I am

Hey, I got a Chevy, she can flip a quarter

I'd drive hеr anywhere from herе to California

When this song is over, I gotta find her

'Cause she had me at ""Heads Carolina""


Yeah, she knew every word by heart, didn't need no screen, no

I was raisin' my glass up for her, I saw her smilin' at me, yeah

She had me down in the front by the end of verse two

Like there wasn't no one else in the room, we were singin'",
319,Chris Brown,No Guidance,"
You got it, girl, you got it (Ayy)

You got it, girl, you got it


Lil' baby in her bag, in her Birkin

No nine to five, put the work in

Flaws and all, I love 'em all, to me, you're perfect

Baby girl, you got it, girl, you got it, girl (Oh-oh)

You got it, girl, you got it, girl (Ooh)",
397,Pink,Walk Me Home,"
Walk me home in the dead of night

I can't be alone with all that's on my mind, mhm

So say you'll stay with me tonight

Cause there is so much wrong going on outside


There's something in the way I wanna cry

That makes me think we'll make it out alive

So come on and show me how we're good

I think that we could do some good, mhm",
829,Beyoncé,Texas Hold 'Em,"
There's a tornado (There's a tornado) in my city (In my city)

In the basement (In the basement), that shit ain't pretty (Shit ain't pretty)

Rugged whiskey (Rugged whiskey) 'cause we survivin' ('Cause we survivin')

Off red cup kisses, sweet redemption, passin' time, yeah


Ooh, one step to the right

We headin' to the dive bar we always thought was nice

Ooh, run me to the left

Then spin me in the middle, boy, I can't read your mind",
16,Calvin Harris,This Is What You Came For,"
Baby, this is what you came for

Lightning strikes every time she moves

And everybody's watchin' her

But she's looking at you, oh, oh

You, oh, oh, you, oh, oh

You, oh, oh, you, oh, oh

You, oh, oh, oh, oh


You, oh, oh, you, oh, oh

You, oh, oh, you, oh, oh

You, oh, oh, you, oh, oh

Oh, oh",
565,Doja Cat,Streets,"
I can't sleep no more

In my head, we belong

And I can't be without you

Why can't I find no one like you?

I can't sleep no more

In my head, we belong

And I can't be without you

Why can't I find no one like you?


Baby, we tried to fight it

We all been there some days

Thought I needed something else

And acted like I was okay

We just had to work it out

And baby, I needed space

Ain't nobody 'round here on your level

You're so far away

You're pouring your heart out

I'm acting like I knew

You held me so down

So down I never grew up

I tried to find out

When none of them came through

And now I'm stuck in the middle

And baby had to pull me out, oh",
318,Khalid,Better,"
Nothing feels better than this

Nothing feels better

Nothing feels better than this

Nothing feels better, oh no

We don't gotta lie, this is what you like

I admit

Nothing feels better than this


You say that we're just friends but I swear when nobody's around

(You say that we're just friends but I swear when nobody's around)

You keep my hands around your neck, we connect, are you feeling it now?

(You keep my hands around your neck, we connect, are you feeling it now?)

'Cause I am

I got so high the other night, I swear to God, felt my feet leave the ground

(I got so high the other night, I swear to God I felt my feet lift the ground)

Ooh, yeah

Your back against the wall this is all you've been talking about

In my ears",
