song_id,artist,title,lyrics,emotion
712,Drake,Rich Flex,"
21, can you do somethin' for me? (21)

Can you hit a lil' rich flex for me? (21)

And 21, can you do somethin' for me? (21, 21)

Drop some bars to my pussy ex for me

Then 21, can you do somethin' for me? (Yeah)

Can you talk to the opps necks for me? (Okay)

21, do your thing 21, do your thing (21)

Do your thing, 21, yeah okay


Yellow diamonds in the watch, this shit cost a lot

Never send a bitch your dot, that's how you get shot

I DM in vanish mode, I do that shit a lot

Took her panties off and this bitch thicker than the plot

All my exes ain't nothin', them hoes busted

If my opps ain't rappin', they ass duckin'

You ain't ready to pull the trigger, don't clutch it

I know you on your period baby, can you suck it?

I'm a savage (21)

Smack her booty in Magic

I'll slap a pussy nigga with a ratchet

I might slap a tracker on his whip and get the addy (Pussy)

Don't call me on Christmas Eve, bitch, call your daddy (21)

Bitch, call your uncle (21), bitch, don't call me (21)

Always in my L, your ho a freak (Fuck)

Why my opps be posting guns and only use they feet? (21)

Paid like an athlete, I got—",
516,Luke Combs,Forever After All,"
When the new wears off, and they get to gettin' old

Sooner or later, time's gonna take its toll


They say nothing lasts forever

But they ain't seen us together

Or the way the moonlight dances in your eyes

Just a t-shirt in the kitchen

With no make-up and a million

Other things that I could look at my whole life

A love like that makes a man have second thoughts

Maybe some things last forever after all",
871,Wham!,Last Christmas,"
[CHORUS:]


Once bitten and twice shy

I keep my distance

But you still catch my eye

Tell me baby

Do you recognize me?

Well

It's been a year

It doesn't surprise me

I wrapped it up and sent it

With a note saying ""I love you""

I meant it

Now I know what a fool I've been

But if you kissed me now

I know you'd fool me again",
78,DJ Snake,Middle,"
I hope that I can turn back the time

To make it all alright, all alright for us

I'll promise to build a new world for us two

With you in the middle


(with you in the middle)

(with you in the middle)",
775,SZA,Nobody Gets Me,"
Took me out to the ballet, you proposеd, I went on the road

You was feelin' empty so you lеft me, now I'm stuck, dealin' with a deadbeat

If I'm real, I deserve less, if I was you, I wouldn't take me back

I pretend when I'm winnin' madness to you

And I know that it's too late, I don't wanna lose


What's left of you

How am I supposed to deal with it?

I don't wanna see you with anyone but me

Nobody gets me like you

How am I supposed to let you go?

Only like myself when I'm with you

Nobody gets me, you do (Do)

You do, nobody gets me, you do (Do)

You do, nobody gets me, you do

You do, nobody gets me, you do",
435,Camila Cabello,My Oh My,"
Yeah, a little bit older, a black leather jacket

A bad reputation, insatiable habits

He was onto me, one look and I couldn't breathe, yeah

I said, if he kissed me, I might let it happened (Oh)


I swear on my life that I've been a good girl (Oh)

Tonight I don't wanna be her",
798,Lainey Wilson,Watermelon Moonshine,"
Drinkin' watermelon moonshine

Cut the burn with a little lime

Parkin' back in them kudzu vines

I was his and every bit of that boy was minе

Too young to know what love was

But we werе learnin' on a sweet buzz

There's never nothin' like the first time

And mine's always gonna taste like

Watermelon moonshine


I don't remember where we got it from

I just remember feelin' all grown up

Takin' pulls like it ain't no thing

Never told him it was my first drink

But I told him that he was the one

You're so sure when you're that young

You think you got it all figured out

And now I laugh when I think about",
58,Flume,Never Be Like You,"
I'm only human, can't you see?

I made, I made a mistake

Please just look me in my face

Tell me everything's okay

'Cause I got it

He'll never be like you


I'm only human, can't you see?

I made, I made a mistake

Please just look me in my face

Tell me everything's okay

'Cause I got it

He'll never be like you",
450,Blake Shelton,Nobody but You,"
I don't wanna live without you

I don't wanna even breathe

I don't wanna dream about you

Wanna wake up with you next to me


I don't wanna go down any other road now

I don't wanna love nobody but you

Looking in your eyes now, if I had to die now

I don't wanna love nobody but you

You",
300,Post Malone,Sunflower,"
Then you're left in the dust unless I stuck by ya

You're the sunflower, I think your love would be too much

Or you'll be left in the dust, unless I stuck by ya

You're the sunflower, you're the sunflower


Every time I'm leavin' on ya (Ooh), you don't make it easy, no, no

Wish I could be there for ya, give me a reason to go

Every time I'm walkin' out, I can hear you tellin' me to turn around

Fightin' for my trust and you won't back down

Even if we gotta risk it all right now, oh

I know you're scared of the unknown (-known)

You don't wanna be alone (Alone)

I know I always come and go (And go)

But it's out of my control",
893,Nate Smith,Bulletproof,"
I've tried Jack, I've tried Jim

I've tried every last one of them

Ol' heartbreak bottles up on that shelf

But the burn don't work and the buzz don't help

Been taking these shots, shots, shots

80, 90, everything they've got

But the whiskey don't kill like it's supposed to do

Baby, your memory must be bulletproof


There ain't no way I'm driving home

I'm three sheets, done tied one on

But this liquor ain't as strong

As your sweet love is",
630,Em Beihold,Numb Little Bug,"
And I just wanna see

If you feel the same as me


Do you ever get a little bit tired of life?

Like you're not really happy but you don't wanna die

Like you're hanging by a thread but you gotta survive

'Cause you gotta survive

Like your body's in the room but you're not really there

Like you have empathy inside but you don't really care

Like you're fresh out of love but it's been in the air

Am I past repair?",
537,Pooh Shiesty,Back in Blood,"
If your nigga killer ain't dead, you shouldn't wear no R.I.P. shirt (Nope)

Wе had three hundred shots up in the car beforе we picked up Durk (3Hunna)

You niggas who? Ain't got shit goin', go grab a Glizzy, get alert (Alert)

Shiesty G, post ""R.I.P."" (Brr), in areas, these areas in the dirt (Slime, brr, brr)

You gotta know I go too far (Let's go), it's two O's up on this hundred, one of 'em might stand for O-Block (Brr)

'Bout twenty, some shots left up in the K, fifteen still in the Glock (The Glizzy)

Keep my door unlocked and stop (Stop), I like gettin' on feet, park the car (Stop, park the car, brr)

Get up close, do him dirty, ain't showin' love (Nope)

Eleven thousand, all ones, left my right pocket in the club (God)

Blue faces up on me dirty, I went, got it out the mud (For sure)

If I took some, get it in blood (Brr), I don't give a fuck what we was (Brr, brr)

[Chorus: Pooh Shiesty & Lil Durk]

Bitch, I got my own fire (Brr), don't need security in the club (Brr, big brr)

All the wolfin' on the net (Ugh), nigga, I thought you was a thug

I ain't got nowhere to go, I shot up everywhere they was (Brr)

Yeah, you know we took that shit from you (Brr), come get it back in blood (Brr, brr)

Bitch, come get it back in blood (Big brr)

We ain't mask up no dodger (Smurk), rich niggas know who it was

Extortin' shit just like the '80s (Gang), want some back? Get it in blood (God)

Yeah, you know we took that shit from you, come get it back in blood (Let's go)


Killed your mans, you keep on talkin', better get that shit in blood

Give my shawty and 'em a dub (Yeah), then they gon' walk inside this club (Yeah)

Hit his lil' ass with that switch (Grrah), I bet that switch switch up his nerves

Fuck the opps, inside my city, lil' bro put 'em in the mud (Brrah)

You can't come back to your hood, huh? (Nope)

He was dissin' on my cousin and now his ass all in that wood, huh? (Boom, boom, boom)

Book his ass, I wish he would come (Pussy)

V. Roy pop up out that cut with that new Glock, I wish he would run (Grrah, grrah-grrah)

His ass playin', bitch, I'm really icy (Really icy)

Pooh Shiesty, that's my dawg, but Pooh, you know I'm really shiesty (My nigga)

You told all 'em O.T. niggas that you really slide? (Pussy)

Tell the truth about your gang, bitch, they really dyin' (Gang)",
527,Saweetie,Best Friend,"
Beep beep

Is that my bestie in a Tessie?

Fresh blow out, skin on tan, ooh, she ready

Bitch, you look goodt, with a T at the end

I'ma hype her every time, that my motherfuckin' friend

Shе been down since the jelliеs and the Volvos

Got me steppin' out that Jeep got Manolo's

When we pull up to the scene, they be filled with jealousy

If a bitch finicky, she gon' bring that energy

I hit her phone with the tea, like, ""bitch, guess what?""

All the rich ass boys wanna fuck on us

All this suckin' up, you can look, don't touch

In our bag, bust some bands every time we link up


That my best friend

She a real bad bitch

Got her own money

She don't need no nig

On the dance floor

She had 2, 3 drinks now she twerkin'

She throw it out and come back in

That's my best friend

She a real bad bitch

Drive her own car

She don't need no Lyft

In the strip club, know my girl gon' tip

Now she twerkin' she throw it out and come back in",
8,Justin Timberlake,Can't Stop the Feeling!,"
Under the lights when everything goes

Nowhere to hide when I'm getting you close

When we move, well, you already know

So just imagine, just imagine, just imagine

Nothing I can see but you when you dance, dance, dance

A feeling good, good, creeping up on you

So just dance, dance, dance, come on

All those things I should do to you

But you dance, dance, dance

And ain't nobody leaving soon, so keep dancing


I can't stop the feeling

So just dance, dance, dance

I can't stop the feeling

So just dance, dance, dance, come on",
261,YG,Big Bank,"
Big bank take lil' bank, bank

Big bank take lil' bank, bank

Type of money you gon' need a safe

Type of money you gon' need a bank

From the hood, it's type of money make you stay awake

Type of money she gon' let you put it in her face

Big bank take lil' bank, bank

Big bank take lil' bank, bank


Everything proper, no propaganda

Choppa count a Goyard bandana

Big sack, a lotta hoes like Santa

Threw a birthday party in a Phantom

Big shit like a dinosaur did it

And you know Tity shinin' like acrylic

Yeah I sold dope, I had cornrows

I can you see niggas hang with the door close

Now I'm lookin' for a glove with the sparkle on it

And my CBD got chocolate on it

Big bank take small ass shit

Bank account on some tall ass shit

Attitude on some fuck you too

Bankroll on what it do, boo?

Meet me at the room at Vibe, and if I ain't did it yet, I'll try",
26,Shawn Mendes,Treat You Better,"
I know I can treat you better than he can 

And any girl like you deserves a gentleman 

Tell me why are we wasting time 

On all your wasted crying

When you should be with me instead 

I know I can treat you better 

Better than he can


I'll stop time for you 

The second you say you'd like me too 

I just wanna give you the loving that you're missing 

Baby just to wake up with you 

We'll be everything I need and this could be so different 

Tell me what you want to do",
231,Portugal. The Man,Feel It Still,"
Got another mouth to feed

Leave her with a baby sitter, mama, call the grave digger

Gone with the fallen leaves

Am I coming out of left field?


Ooh woo, I'm a rebel just for kicks, now

I been feeling it since 1966, now

Might've had your fill, but you feel it still

Ooh woo, I'm a rebel just for kicks, now

Let me kick it like it's 1986, now

Might be over now, but I feel it still",
125,Kygo,It Ain't Me,"
No, I don't wanna know 

Where you been or where you're going

But I know I won't be home

And you'll be on your own


Who's gonna walk you through the dark side of the morning?

Who's gonna rock you when the sun won't let you sleep?

Who's waking up to drive you home 

When you're drunk and all alone?

Who's gonna walk you through the dark side of the morning?",
892,Tucker Wetmore,Wind Up Missin' You,"
You look like waves on a sunset

And you can crash on me all night

You look like wine in a truck bed

A little what I'm doing for the rest of my life 'cause

You look like I'm done looking

But, girl, the hard truth is

If this night don't turn into two

You look like I'm gonna wind up missin' you


I got to tell you, baby, I've been

The kind of boy your daddy never wanted you to go and fall in love with

The kind of boys you're probably done with their dumb shit, yeah

I bet you've heard the stories and

Can't I say I'm proud of that but

I've turned the page on the old me

And now I ain't lookin' back 'cause",
430,Drake,Toosie Slide,"
Don't you want to dance with me?

Yeah, I can dance like Michael Jackson

I can give you the whole action

This girl Thriller on the track, where you from?

Baby, don't you want to dance with me?

No, I can dance like Michael Jackson

I can give you satisfaction

And you know we out here everyday with it

I'ma show you how to do it


It go right foot up, left foot slide

Left foot up, right foot slide

Basically I'm saying, either way, we 'bout to slide, ayy

Can't let this one slide, ayy (Aw, yeah)",
321,Ava Max,Sweet but Psycho,"
She'll make you curse, but she a blessing

She'll rip your shirt within a second

You'll be coming back, back for seconds

With your plate, you just can't help it


No, no, you'll play along

Let her lead you on, on, on

You'll be saying, ""No, no""

Then saying, ""Yes, yes, yes

'Cause she messin' with your head",
852,Sexyy Red,Get It Sexyy,"
Get it, Sexyy

Get it, Sexyy

Get it, Sexyy

Get it, Sexyy


Boy, you know this ass super fat

I ain't lying doe

Fuck me good, I'm throwing this shit back

I'm his favorite ho

He wanna kiss me all over my tats

I might let him doe

I'm so fucking Sexyy, they attack

All these niggas on go

Feeling myself 'cause I know know that I'm that

Yeah, bitch, I'm cold

Riding thru St. Louis in a Scat

And I can't go slow

Bust that middle part and I got it black

I'm a big, fine ho

Walking through the club, looking like a snack

But you knew that doe",
738,Yng Lvcas,La Bebé,"Hoy es noche de estar soltera
Le gusta el perreo y bailar de cerca
Me encanta cuando bellaquea
Quiere que la toque, pe-ro sabes ti
Que esta noche estás pa' mí
Ven, trépate encima 'e mí, manda la ubi', paso por ti

Quiere que le ponga música

Pa' que baile hasta abajo la bebé (la bebé, la bebé)

Bebimos un par de botellas

Y aun así recuerda que lo hicimo' ayer

Quiere que le ponga música

Pa' que baile hasta abajo la bebé (la bebé, la bebé)

Bebimos un par de botellas

Y aun así recuerda que lo hicimo' ayer

No se le ha olvidado cómo la pasamos

Fuimos a la disco y los dos bailamos pegados

Como perros pegaos, besos y par de tragos

Se quedó a mi lado y dijo: ""creo me he enamorado""

Ella fuma, ella toma

Es diablita, chiquita, pero picosa

Me encanta cuando el pantalón me lo rosa

A ella le encanta, se ve en su cara lo goza

Tiene novio y no se comporta

Me dice: ""tranqui, que la relación 'ta rota""

Nuestros cuerpos chocan y chocan

Se juntan las bocas, los leggings le ahorcan

Quiere que le ponga música

Pa' que baile hasta abajo la bebé (la bebé, la bebé)

Bebimos un par de botellas

Y aun así recuerda que lo hicimo' ayer

Quiere que le ponga música

Pa' que baile hasta abajo la bebé (la bebé, la bebé)

Bebimos un par de botellas

Y aun así recuerda que lo hicimo' ayer, ayer, ayer

Y te movias muy bien, muy bien

Y se impregnó el olor de Chanel

Tamos 1000 grados farenheit

Está buena y de cara bonita

Le pones música y solita se excita

Pa' la fiesta nunca se limita

Par de amigas, completa la cuadrilla

Pero tú, mamá, sabes, me mamas

Loca, ven pa'cá, pégate hasta atrás

Nos vamos tú y yo en un viaje fugaz

Interestellar, comerte toda

Fumaremos los dos marihuana

En el cuarto, en la azotea y en mi cama

Nena, creo te llaman, contesta mañana

Que no se apague la flama

Llama a los bomberos, que el cuarto se va a incendiar

De tanto calor creo que nos vamos a desmayar

Chica, ven pa'cá, que te voy a bellaquear

Ojitos chinitos como dice Don Omar

La bebé, la bebé

Y hasta abajo la bebé

Hasta abajo la bebé

Hasta abajo la bebé

Hasta abajo la bebé-bé-bé-bé

Quiere que le ponga música

Pa' que baile hasta abajo la bebé (la bebé, la bebé)

Bebimos un par de botellas

Y aun así recuerda que lo hicimo' ayer

Quiere que le ponga música

Pa' que baile hasta abajo la bebé (la bebé, la bebé)

Bebimos un par de botellas

Y aun así recuerda que lo hicimo' ayer",
663,Mariah Carey,All I Want for Christmas Is You,"
I don't want a lot for Christmas 

There is just one thing I need 

I don't care about presents 

Underneath the Christmas tree 

I don't need to hang my stocking 

There upon the fireplace 

Santa Claus won't make me happy 

With a toy on Christmas day 

I just want you for my own 

More than you could ever know 

Make my wish come true 

All I want for Christmas is you... 

You baby 


I won't ask for much this Christmas 

I won't even wish for snow 

I'm just gonna keep on waiting 

Underneath the mistletoe 

I won't make a list and send it 

To the North Pole for Saint Nick 

I won't even stay awake to 

Hear those magic reindeer click 

'Cause I just want you here tonight 

Holding on to me so tight 

What more can I do 

Baby all I want for Christmas is you 

You... ",
423,Mustard,Ballin',"
All these designer on my body got me drip, drip, ayy

Straight up out the Yajects, I'm a big Crip

If I got a pint of lean, I'ma sip, sip

I run the racks up with my queen like London and Nip

But I got rich on all these niggas, I didn't forget, back

I had to go through the struggle, I didn't forget that

I hop inside of the Maybach and now I can sit back

These bitches know me now 'cause I got them big racks

'Cause I'm gettin' money now, I know you heard that

Young nigga on the corner, bitch, I had to serve crack

Uncle fronted me some P's, had to get them birds back

We came up on dirty money, I gave it a birdbath

Cut off the brain and I give my bitch a new coupe

Either you frontin' y'all gang or you're SuWoop

Got a New Orleans bitch and man, that pussy voodoo

And I'm that nigga now, who knew?


I put the new Forgis on the Jeep

I trap until the bloody bottoms is underneath

'Cause all my niggas got it out the streets

I keep a hundred racks inside my jeans

I remember hittin' the mall with the whole team

Now a nigga can't answer calls 'cause I'm ballin'

I was wakin' up, gettin' racks in the morning

I was broke, now I'm rich, these niggas salty",
105,The Chainsmokers,Closer,"
So baby pull me closer in the backseat of your Rover

That I know you can't afford

Bite that tattoo on your shoulder

Pull the sheets right off the corner

Of the mattress that you stole

From your roommate back in Boulder

We ain't ever getting older


We ain't ever getting older

We ain't ever getting older",
357,Calboy,Envy Me,"
I'm with the gang, I'm with the mob, what was you thinkin'?

Remember them days, and that shit was hard, a nigga been thinkin'

I put a four in a twenty ounce, a nigga been drinkin', yeah

If you with the squad, I give you my heart, lil' nigga, I mean it

I was fighting some demons, in the field, bitch, I'm deep in

I was raised in the deep end, I know niggas be sinking

Take your bitch and go deep in, but I gave her back, why you tweakin'?

Come around with that rah-rah, we leave you dead on the cement

With the gang, we ain't playing fair

Matter fact, we don't play at all

OG 'Woods in the air

But we bought the Runtz so we smoke it all

Putting on a front, boy, you better fall

We gon' kill 'em dead, we gon' kill 'em all

Might spend a ten when I'm in the mall

I was on the bend with it in my drawers

Hit that smoke and I'm blackin'

Hit that smoke and I black out

If he run, blow his back down

I was gone but I'm back now

These niggas gon' fold, but I never back down

In the school, I was trappin'

In the school, you was class clown


Ayy, now I lay me down to sleep, ayy

I pray the Lord my soul to keep, yeah, ayy

Like a locksmith, I got the keys, yeah, ayy

Pull up, make opp niggas bleed, yeah, ayy

I got water like overseas, yeah, ayy

Bitch, I ball like NBA, yeah, ayy

Bitch, I ball like MVP's, yeah, ayy

I got money, they envy me",
3,Rihanna,Work,"
Dry me ah desert him

Nuh time to have you lurking

Him ah go act like he nah like it

You know I dealt with you the nicest

Nuh body touch me in the righteous

Nuh botha, text me in a crisis

I believed all of your dreams, adoration

You took my heart and my keys and my patience

You took my heart on my sleeve for decoration

You mistaken my love I brought for you for foundation

All that I wanted from you was to give me

Something that I never had

Something that you've never seen

Something that you've never been!

Mmmmm!

But I wake up and act like nothing's wrong

Just get ready fi...


Work, work, work, work, work, work

He said me haffi

Work, work, work, work, work, work!

He see me do mi

Dirt, dirt, dirt, dirt, dirt, dirt!

So me put in

Work, work, work, work, work, work

Ner ner ner ner ner ner!

When you a guh ner ner ner ner ner ner!

Before the tables turn turn turn turn turn turn!",
814,Sabrina Carpenter,Please Please Please,"
Please, please, please

Don't prove I'm right

And please, pleasе, please

Don't bring me to tеars when I just did my makeup so nice

Heartbreak is one thing, my ego's another

I beg you, don't embarrass me, motherfucker, oh

Please, please, please (Ah)


Well, I have a fun idea, babe (Uh-huh), maybe just stay inside

I know you're cravin' some fresh air, but the ceiling fan is so nice (It's so nice, right?)

And we could live so happily if no one knows that you're with me

I'm just kidding, but really (Kinda), really, really",
784,Peso Pluma,Por Las Noches,"
Y pensar

Que tú ya no vas a estar

Pasará

Solito me dejarás

Intentar

Solo un beso y tú te vas

De mi vida, ah, oh

Como tú no hay nadie más


No hay nadie más",
787,Kane Brown,Bury Me in Georgia,"
Bury me in Georgia

Let me rest in peace

Underneath the pines, yeah, yeah, yeah

Where my roots run deep (Where my roots run deep)

When it's my day, put me in that clay

And remember what I told ya

When I die, bury me in Georgia

Mhm


Yeah, I don't care what color my suit is

Or what shoes y'all put on my feet

I don't care how many show up, yeah

Or who reads my eulogy

Just take me out to that graveyard

Sing a send-me-home song

Put ""Go Dawgs"" on my headstone

And pile that red dirt on",
242,Lil Pump,Gucci Gang,"
My lean cost more than your rent, it do!

Your momma still live in a tent, yeah

Still slanging dope in the jets, huh

Me and my grandma take meds, ouu

None of this shit be new to me

Fucking my teacher, call it tutory

Bought some red bottoms, cost hella Gs

Fuck your airline, fuck your company

Bitch, your breath smell like some cigarettes

I'd rather fuck a bitch from the projects

They kicked me out the plane off a percocet

Now Lil Pump fly a private jet

Everybody screaming ""fuck west jet!""

Lil Pump still sell that meth

Hunnid on my wrist sippin on Tech

Fuck a 'lil bitch, make her pussy wet


Gucci gang, Gucci gang, Gucci gang, Gucci gang, Gucci gang, Gucci gang, Gucci gang (Gucci gang!)

Spend three racks on a new chain

My bitch love do cocaine, ouu

I fuck a bitch, I forgot her name

I can't buy a bitch no wedding ring

Rather go and buy Balmains

Gucci gang, Gucci gang, Gucci gang (Gucci gang!)

Gucci gang, Gucci gang, Gucci gang, Gucci gang, Gucci gang, Gucci gang, Gucci gang (Gucci gang!)

Spend three racks on a new chain

My bitch love do cocaine, ouu

I fuck a bitch, I forgot her name

I can't buy a bitch no wedding ring

Rather go and buy Balmains

Gucci gang, Gucci gang, Gucci gang",
36,Gnash,"I Hate U, I Love U","
I hate you, I love you

I hate that I love you

Don't want to but I can't put nobody else above you

I hate you, I love you

I hate that I want you

You want her, you need her

And I'll never be her


I miss you when I can't sleep

Or right after coffee

Or right when I can't eat

I miss you in my front seat

Still got sand in my sweaters

From nights we don't remember",
755,Post Malone,Chemical,"
Outside of the party, smokin' in the car with you

Seven Nation Army, fightin' at the bar with you

Tell you that I'm sorry, tell me what I gotta do

'Cause I can't let go, it's chemical

No, I can't let go, it's chemical


Every time I'm ready to make a change (Mhm)

You turn around and fuck out all my brains (Whoo)

I ain't tryna find fate, it's too late to save face

I can't get away, maybe there's no mistakes (Maybe there's no mistakes)",
839,21 Savage,Redrum,"
Ridin' in the back, it’s a May' (It's a May')

Thirty-two shots in the K (In the K)

Marathon, I really run the A (Run the A)

Say you touched me, how Sway? (How Sway?)

Graveyard, that's where the opps stay (Opps stay)

Hypnotize, they do what I say (What I say)

21, niggas don't play (Don't play)

My Glock Gen5 said hey (Said hey)

Take my chopper everywhere, that's bae (That’s bae)

Gеt yo’ ass out the car, you givin' trade (Giving trade)

Wе been spinnin’ through they hood all day (All day)

Niggas say they outside, okay, okay

I can't let a bitch play me, no way (No way)

You a duck if you believe what ho say (What ho say)

She got way more bodies than my old K (Old K)

My lil' brother beat his body, OJ (OJ)

Niggas talkin' ’bout they lit, I'm La Flame (Pussy)

That lil' boy a mascot, he ain't gang (Pussy)

Watch a half a million dollars and it's plain (Pussy)

I don't go through TSA to get on planes (Pussy)

You get pussy without head, then you lame (Pussy)

She knew I was leavin' 'fore I even came (Pussy)

Two revolvers on my waist, John Wayne (Pussy)

Smack niggas, then I get on live and sing (Yeah)


Want it all, I won't leave a breadcrumb

Bitch, what? I thought a nigga said sum'

Thought a nigga said sum'

G Block, all we know is redrum

Redrum, redrum, redrum, redrum

G Block, all we know is redrum

Redrum, redrum, redrum, redrum

Nigga, all we know is— (Redrum)",
